event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,anchor_time_abs_storage_s,event_start_rel_s,event_end_rel_s,event_start_abs_storage_s,event_end_abs_storage_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,vehicle_read_status,vehicle_read_error,peak_abs_ay_window,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,median_speed_kmh_window,steering_delta_peak_post3s,instability_review_score,codex_recommended_decision,road_guided_instability_score,road_guided_recommended_decision,old_v400_near_count,old_v400_overlap_count,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,oldcode_usable,oldcode_drop_reason,history_full_3s_oldcode,future_full_2s_oldcode,future_rows_available_oldcode,random_event_split,session_level_split,subject_level_split,vehicle_file_count,physio_file_count,eeg_file_count,vehicle_paths,physio_paths,eeg_paths,vehicle_time_min,vehicle_time_max,physio_time_min,physio_time_max,eeg_time_min,eeg_time_max,vehicle_available,physio_available,eeg_available,all_three_modalities_available,anchor_uses_steering,anchor_source_nonsteering_vehicle_dynamics,steering_used_only_as_response_evidence,raw_vehicle_file_modified
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000380365,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,380.365,1758962827.357,380.365,402.485,1758962827.357,1758962849.477,22.12,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,4,4,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00036;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00037;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00038;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00039,roll_rate;roll_rate;roll_rate;roll_rate,extreme;extreme;medium;extreme,ok,,7.39479,0.906255,0.816604,2.88762,114.339,1.6551,94.45,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,0.125,ok,curve2,curve2,low,design_curve_context,0,none,True,,True,True,71273.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000429020,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,429.02,1758962876.012,429.02,437.305,1758962876.012,1758962884.2970002,8.285,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00043,roll_rate,extreme,ok,,10.899,1.786193,1.62126,13.633094,102.757,4.007446,96.51,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,extreme_active,straight,secondary,0.09,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,61542.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000441855,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,441.855,1758962888.8470001,441.855,447.985,1758962888.8470001,1758962894.977,6.13,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00044,roll_rate,strong,ok,,4.78021,0.231965,0.419904,34.64035,29.9356,0.0089,70.07,auto_accept_instability_medium,100.0,hybrid_accept_high,1,1,strong_active,straight,secondary,3.5,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,58975.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000456700,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,456.7,1758962903.6920002,456.7,459.325,1758962903.6920002,1758962906.3170002,2.625,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00045,roll_rate,extreme,ok,,2.47057,1.60157,0.198856,20.304426,44.997699,0.770214,68.18,auto_accept_instability_medium,97.59,hybrid_accept_high,1,1,weak,straight,primary,1.355,ok,middle_section,section5,very_low,design_regular_road,0,none,True,,True,True,56006.0,val,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000481115,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,481.115,1758962928.107,481.115,492.395,1758962928.107,1758962939.387,11.28,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00048,roll_rate,extreme,ok,,11.102996,0.869916,1.04533,12.622571,99.191,2.834241,95.48,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,0.105,ok,stop,stop,very_low,design_special_event_segment,0,none,True,,True,True,51123.0,test,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000496300,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,496.3,1758962943.292,496.3,502.095,1758962943.292,1758962949.0870001,5.795,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00049,roll_rate,extreme,ok,,10.659199,2.906157,1.8618,30.72965,13.234998,0.13404,93.12,auto_accept_instability_high,100.0,hybrid_accept_high,1,1,extreme_active,straight,primary,4.12,ok,stop,stop,very_low,design_special_event_segment,0,none,True,,True,True,48086.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000505285,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,505.285,1758962952.2770002,505.285,509.41,1758962952.2770002,1758962956.4020002,4.125,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,3,3,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00050;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00051;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00052,roll_rate;roll_rate;roll_rate,medium;medium;extreme,ok,,10.659199,0.967889,1.61291,5.940183,31.526101,3.063399,95.68,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,0.855,ok,stop,stop,very_low,design_special_event_segment,0,none,True,,True,True,46289.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000566095,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,566.095,1758963013.0870001,566.095,578.585,1758963013.0870001,1758963025.5770001,12.49,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00054;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00055,roll_rate;roll_rate,extreme;extreme,ok,,7.68788,0.855637,0.721921,2.94821,119.604,1.574985,94.38,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,0.455,ok,middle_section,section6,very_low,design_regular_road,0,none,True,,True,True,34127.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000582870,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,582.87,1758963029.862,582.87,593.175,1758963029.862,1758963040.167,10.305,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,3,3,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00056;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00057;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00058,roll_rate;roll_rate;roll_rate,extreme;extreme;medium,ok,,11.2375,1.629179,0.990884,16.24878,13.402699,1.19066,94.04,auto_accept_instability_high,100.0,hybrid_accept_high,1,1,extreme_active,straight,secondary,2.835,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,30772.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000633830,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,633.83,1758963080.822,633.83,657.475,1758963080.822,1758963104.467,23.645,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,6,6,6,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00064;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00065;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00066;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00067;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00068;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00069,roll_rate;roll_rate;ay;ay;ay;roll_rate,extreme;medium;medium;medium;medium;medium,ok,,7.46492,0.421837,0.326906,1.700301,102.33,0.375944,82.27,auto_accept_instability_high,100.0,hybrid_accept_high,1,1,extreme_active,curve,secondary,4.785,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,20580.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000660595,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,660.595,1758963107.5870001,660.595,680.49,1758963107.5870001,1758963127.482,19.895,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,5,5,5,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00070;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00071;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00072;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00073;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00074,roll_rate;roll_rate;roll_rate;roll_rate;roll_rate,extreme;medium;medium;extreme;extreme,ok,,5.54447,0.537715,0.360797,1.364799,102.531001,1.636076,84.49,auto_accept_instability_high,100.0,hybrid_accept_high,1,1,extreme_active,straight,secondary,0.3,ok,differentmu_road,mu1,medium,design_high_risk_surface,0,none,True,,True,True,15227.0,test,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000687315,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,687.315,1758963134.3070002,687.315,693.135,1758963134.3070002,1758963140.127,5.82,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,3,3,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00075;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00076;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00077,roll_rate;roll_rate;roll_rate,strong;weak;medium,ok,,3.87701,0.168257,0.153849,2.28587,103.432,0.943176,58.11,auto_accept_instability_medium,85.79,hybrid_accept_high,1,1,medium_active,straight,primary,0.8,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,9883.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_40_46__000701725,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_40_46,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_40_46_vehicle.csv,038a1a948db349e9c2765b83e4de7766c763c2bf68c487b92fc9fb83e56d8f83,701.725,1758963148.717,701.725,719.6,1758963148.717,1758963166.592,17.875,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,5,4,5,allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00078;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00079;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00080;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00081;allraw_nonsteering_seed__txj__2025_09_27_08_40_46__00082,roll_rate;ay;ay;ay;ay,extreme;medium;weak;medium;medium,ok,,4.798899,0.280578,0.198813,3.87331,107.407999,1.033587,68.09,auto_accept_instability_medium,100.0,hybrid_accept_high,3,3,strong_active,straight,secondary,0.015,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,7001.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_40_46_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_40_46_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_40_46_eeg.csv,1758962446.992,1758963183.722,1758962446.995,1758963183.725,1758962447.013,1758963183.724,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000066375,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_53_44,原始车辆数据/txj/Entity_Recording_2025_09_27_08_53_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,45dd2a65495e9fa1bc4319913c4d3559c3fa9fccb8be5b136ce4ceb8ce397910,66.375,1758963290.892,66.375,71.35,1758963290.892,1758963295.8669999,4.975,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__txj__2025_09_27_08_53_44__00005,roll_rate,extreme,ok,,4.69799,0.284944,0.196975,2.035801,101.700398,1.231155,67.73,auto_accept_instability_medium,100.0,hybrid_accept_high,2,2,strong_active,straight,secondary,0.04,ok,middle_section,section2,high,design_regular_road,0,none,True,,True,True,122334.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_53_44_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_53_44_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_53_44_eeg.csv,1758963224.517,1758963902.5619998,1758963224.5110002,1758963902.5619998,1758963224.535,1758963902.561,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000131105,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_53_44,原始车辆数据/txj/Entity_Recording_2025_09_27_08_53_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,45dd2a65495e9fa1bc4319913c4d3559c3fa9fccb8be5b136ce4ceb8ce397910,131.105,1758963355.622,131.105,135.145,1758963355.622,1758963359.662,4.04,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__txj__2025_09_27_08_53_44__00008,roll_rate,strong,ok,,3.95866,0.229574,0.192637,1.525123,125.0188,0.936893,61.39,auto_accept_instability_medium,87.84,hybrid_accept_high,1,1,medium_active,straight,primary,0.105,ok,curve1,curve1,high,design_curve_context,0,none,True,,True,True,109388.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_53_44_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_53_44_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_53_44_eeg.csv,1758963224.517,1758963902.5619998,1758963224.5110002,1758963902.5619998,1758963224.535,1758963902.561,True,True,True,True,False,True,True,False
vehicle_instability_allraw__txj__2025_09_27_08_53_44__000149055,vehicle_instability_all_raw_rescreen_v0_1,txj,2025_09_27_08_53_44,原始车辆数据/txj/Entity_Recording_2025_09_27_08_53_44_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\txj\Entity_Recording_2025_09_27_08_53_44_vehicle.csv,45dd2a65495e9fa1bc4319913c4d3559c3fa9fccb8be5b136ce4ceb8ce397910,149.055,1758963373.572,149.055,170.595,1758963373.572,1758963395.112,21.54,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,2,4,allraw_nonsteering_seed__txj__2025_09_27_08_53_44__00009;allraw_nonsteering_seed__txj__2025_09_27_08_53_44__00010;allraw_nonsteering_seed__txj__2025_09_27_08_53_44__00011;allraw_nonsteering_seed__txj__2025_09_27_08_53_44__00012,ay;roll_rate;ay;ay,weak;extreme;weak;extreme,ok,,4.82967,0.276966,0.331594,1.548774,82.63146,2.084972,72.89,auto_accept_instability_medium,100.0,hybrid_accept_high,2,2,extreme_active,straight,secondary,1.545,ok,curve1,curve1,medium,design_curve_context,0,none,True,,True,True,105798.0,train,val,train,1,1,1,原始车辆数据/txj/Entity_Recording_2025_09_27_08_53_44_vehicle.csv,原始生理数据/txj/Entity_Recording_2025_09_27_08_53_44_physio.csv,原始脑电数据/txj/Entity_Recording_2025_09_27_08_53_44_eeg.csv,1758963224.517,1758963902.5619998,1758963224.5110002,1758963902.5619998,1758963224.535,1758963902.561,True,True,True,True,False,True,True,False
