sample_id,event_uid,subject,session_stamp,window_config_id,default_split,random_event_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,label_end_rel_s,event_end_rel_s,event_duration_s,label_valid_ratio,gt_peak_abs,gt_peak_signed,gt_peak_time_s,gt_peak_direction,gt_reversal_count,gt_tail_abs,gt_tail_signed,gt_tail_over_peak,gt_peak_near_label_end,gt_tail_unsettled,label_response_unsettled_flag,event_duration_exceeds_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000538700__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000538700,gzj,2025_09_27_11_53_25,pre1_label2_event_trigger,train,val,train,test,instability_ay_roll,extreme_active,straight,design_high_risk_surface,2.0,547.135,8.435,1.0,0.6204649806022644,0.6204649806022644,2.0,1,5,0.6204649806022644,0.6204649806022644,1.0,True,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_11_53_25__000575025,gzj,2025_09_27_11_53_25,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,extreme_active,straight,design_high_risk_surface,2.0,591.775,16.75,1.0,0.3851950168609619,-0.3851950168609619,0.20000000298023224,-1,6,0.09791299700737,0.09791299700737,0.2541907156673114,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000095835,gzj,2025_09_27_12_04_23,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,2.0,105.19,9.355,1.0,1.7285699844360352,-1.7285699844360352,1.5099999904632568,-1,2,1.550379991531372,-1.550379991531372,0.8969147940152394,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000143790,gzj,2025_09_27_12_04_23,pre1_label2_event_trigger,train,test,train,test,instability_ay_roll,extreme_active,straight,design_curve_context,2.0,165.035,21.245,1.0,1.8774499893188477,-1.8774499893188477,1.940000057220459,-1,3,1.86680006980896,-1.86680006980896,0.9943274550211846,True,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000173350,gzj,2025_09_27_12_04_23,pre1_label2_event_trigger,train,val,train,test,instability_ay_roll,strong_active,straight,design_regular_road,2.0,185.48,12.13,1.0,1.3058549165725708,1.3058549165725708,1.190000057220459,1,3,0.22270391881465912,0.22270391881465912,0.17054262000190792,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000215140,gzj,2025_09_27_12_04_23,pre1_label2_event_trigger,train,test,train,test,instability_ay_roll,strong_active,straight,design_special_event_segment,2.0,220.065,4.925,1.0,0.7712610363960266,-0.7712610363960266,1.690000057220459,-1,6,0.6421070098876953,-0.6421070098876953,0.8325417460321263,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000265895__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000265895,gzj,2025_09_27_12_04_23,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,2.0,272.41,6.515,1.0,0.19181199371814728,-0.19181199371814728,0.7149999737739563,-1,1,0.1417209953069687,-0.1417209953069687,0.7388536689484423,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_04_23__000297385,gzj,2025_09_27_12_04_23,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,weak,curve,design_regular_road,2.0,309.06,11.675,1.0,0.6145300269126892,0.6145300269126892,2.0,1,2,0.6145300269126892,0.6145300269126892,1.0,True,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000053185,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,57.175,3.99,1.0,2.043076992034912,-2.043076992034912,1.5399999618530273,-1,2,1.8844268321990967,-1.8844268321990967,0.9223474394482808,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000081700,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,strong_active,straight,design_regular_road,2.0,83.695,1.995,1.0,1.3226046562194824,-1.3226046562194824,1.2949999570846558,-1,2,0.16161517798900604,-0.16161517798900604,0.12219462348708568,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000108865__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000108865,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,strong_active,straight,design_regular_road,2.0,115.585,6.72,1.0,1.0861175060272217,1.0861175060272217,1.100000023841858,1,4,0.9560904502868652,0.9560904502868652,0.8802826995985299,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000150140__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000150140,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,extreme_active,straight,design_curve_context,2.0,170.4,20.26,1.0,0.7656780481338501,-0.7656780481338501,0.44999998807907104,-1,2,0.6499580144882202,-0.6499580144882202,0.8488659379387085,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000175240,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,strong_active,straight,design_curve_context,2.0,179.94,4.7,1.0,0.7986618280410767,-0.7986618280410767,1.1150000095367432,-1,2,0.6567668914794922,-0.6567668914794922,0.8223341449664393,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000186555,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,val,test,test,instability_ay_roll,strong_active,straight,design_regular_road,2.0,207.865,21.31,1.0,1.19834303855896,1.19834303855896,0.925000011920929,1,2,0.7606140375137329,0.7606140375137329,0.6347214554092891,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000218105__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000218105,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,strong_active,straight,design_special_event_segment,2.0,223.395,5.29,1.0,0.8684759736061096,-0.8684759736061096,2.0,-1,1,0.8684759736061096,-0.8684759736061096,1.0,True,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000253235__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000253235,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,strong_active,straight,design_special_event_segment,2.0,266.215,12.98,1.0,0.9171707034111023,0.9171707034111023,1.9249999523162842,1,1,0.9152507185935974,0.9152507185935974,0.9979066221692819,True,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000273440,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,val,test,test,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,277.74,4.3,1.0,1.1278319358825684,-1.1278319358825684,1.1299999952316284,-1,3,0.38920897245407104,-0.38920897245407104,0.34509483201457786,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000362460,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,strong_active,straight,design_curve_context,2.0,372.05,9.59,1.0,1.0026919841766357,-1.0026919841766357,1.934999942779541,-1,4,0.9772100448608398,-0.9772100448608398,0.9745864734954269,True,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000392590,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,405.52,12.93,1.0,2.594604015350342,-2.594604015350342,1.625,-1,2,2.3738248348236084,-2.3738248348236084,0.9149083331327065,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000489775__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000489775,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,val,test,test,instability_ay_roll,strong_active,straight,design_high_risk_surface,2.0,495.265,5.49,1.0,0.7225660085678101,0.7225660085678101,1.0199999809265137,1,2,0.4199260175228119,-0.4199260175228119,0.5811593855004922,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000518180,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,val,test,test,instability_ay_roll,medium_active,curve,design_high_risk_surface,2.0,542.325,24.145,1.0,0.5124282836914062,-0.5124282836914062,1.1649999618530273,-1,4,0.1649337112903595,0.1649337112903595,0.3218669158974168,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000546730__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000546730,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,medium_active,straight,design_high_risk_surface,2.0,551.25,4.52,1.0,0.43266698718070984,0.43266698718070984,1.4800000190734863,1,2,0.33981597423553467,0.33981597423553467,0.7853984341393845,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000585940,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,test,test,test,instability_ay_roll,instability_strong,design_high_risk_surface,design_high_risk_surface,2.0,586.355,0.415,1.0,0.22881299257278442,0.22881299257278442,1.0049999952316284,1,2,0.19931699335575104,0.19931699335575104,0.8710912396827691,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000592750__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_17_12__000592750,gzj,2025_09_27_12_17_12,pre1_label2_event_trigger,test,train,test,test,instability_ay_roll,extreme_active,straight,design_high_risk_surface,2.0,606.25,13.5,1.0,2.132270336151123,-2.132270336151123,1.1799999475479126,-1,2,1.9113101959228516,-1.9113101959228516,0.8963732991628454,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000046325__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000046325,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,53.175,6.85,1.0,0.3715786635875702,-0.3715786635875702,0.27000001072883606,-1,1,0.07557055354118347,-0.07557055354118347,0.20337699913002058,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000101220__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000101220,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,test,train,test,instability_ay_only,extreme_active,straight,design_regular_road,2.0,101.575,0.355,1.0,0.3579670190811157,-0.3579670190811157,0.8999999761581421,-1,1,0.24487003684043884,-0.24487003684043884,0.684057535437227,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000104490,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,test,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,112.295,7.805,1.0,1.5514259338378906,1.5514259338378906,1.565000057220459,1,4,1.2266169786453247,1.2266169786453247,0.7906384390590538,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000151555__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000151555,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,test,train,test,instability_ay_roll,extreme_active,straight,design_curve_context,2.0,173.93,22.375,1.0,1.9486596584320068,-1.9486596584320068,2.0,-1,0,1.9486596584320068,-1.9486596584320068,1.0,True,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000184075,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,2.0,190.725,6.65,1.0,0.8056439161300659,-0.8056439161300659,0.9449999928474426,-1,5,0.1528908908367157,0.1528908908367157,0.18977477242195478,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000198480,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,209.55,11.07,1.0,0.6305878758430481,-0.6305878758430481,1.059999942779541,-1,3,0.12863096594810486,-0.12863096594810486,0.2039857898887368,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000214945__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000214945,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,227.035,12.09,1.0,1.321562647819519,-1.321562647819519,1.4550000429153442,-1,2,0.1665046662092209,-0.1665046662092209,0.12599074775905728,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000231185__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000231185,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,extreme_active,straight,design_special_event_segment,2.0,240.885,9.7,1.0,3.3576600551605225,-3.3576600551605225,1.9199999570846558,-1,4,3.3567898273468018,-3.3567898273468018,0.9997408231329484,True,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000308055,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,313.6,5.545,1.0,1.182286024093628,-1.182286024093628,1.5149999856948853,-1,5,0.8103560209274292,-0.8103560209274292,0.6854145311822237,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000331425,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,medium_active,straight,design_regular_road,2.0,351.28,19.855,1.0,0.7159343957901001,-0.7159343957901001,1.2300000190734863,-1,2,0.07120858132839203,0.07120858132839203,0.09946243922225129,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000362825,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,strong_active,straight,design_curve_context,2.0,376.58,13.755,1.0,0.9089670181274414,0.9089670181274414,1.25,1,2,0.24888496100902557,-0.24888496100902557,0.2738107720583221,False,False,False,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000388095__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000388095,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,medium_active,straight,design_curve_context,2.0,389.765,1.67,1.0,0.7108719944953918,-0.7108719944953918,0.8899999856948853,-1,3,0.23945897817611694,-0.23945897817611694,0.33685245730645985,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000393180__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000393180,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,401.48,8.3,1.0,0.24329900741577148,0.24329900741577148,1.8049999475479126,1,5,0.22916196286678314,0.22916196286678314,0.9418943599517869,True,False,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000416905__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000416905,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,432.835,15.93,1.0,1.2093379497528076,1.2093379497528076,1.1950000524520874,1,2,0.9613289833068848,-0.9613289833068848,0.794921703650649,False,True,True,True,,,False
vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000475005__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_12_28_14__000475005,gzj,2025_09_27_12_28_14,pre1_label2_event_trigger,train,train,train,test,instability_ay_roll,strong_active,straight,design_regular_road,2.0,481.595,6.59,1.0,2.185153007507324,-2.185153007507324,1.2000000476837158,-1,4,1.1531389951705933,-1.1531389951705933,0.5277154465654635,False,True,True,True,,,False
