annotation_id,subject,session_stamp,review_png,source_candidate_event_uid,candidate_anchor_source,candidate_anchor_time_rel_s,candidate_event_start_rel_s,candidate_event_end_rel_s,candidate_event_type,candidate_event_level,manual_include_for_dataset,manual_event_start_rel_s,manual_event_end_rel_s,manual_anchor_rel_s,manual_event_type,manual_direction,manual_confidence_1_5,manual_reason_or_notes
ann_zt_2025_09_28_11_20_08_0029,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00015,old_v400_context_trigger_idx,152.34,151.14,153.74,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0030,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00016,old_v400_context_trigger_idx,157.995,157.655,159.795,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0031,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00015,raw_vehicle_dynamic_onset,158.25,158.25,175.58,steer_rate,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0032,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00001,raw_road_curvature_onset,158.455,158.455,176.42000000000002,curve_left_or_positive,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0033,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00017,old_v400_context_trigger_idx,164.28,163.08,165.615,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0034,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00018,old_v400_context_trigger_idx,165.975,165.335,167.775,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0035,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00019,old_v400_context_trigger_idx,169.965,168.765,171.765,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0036,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00020,old_v400_context_trigger_idx,171.77,170.57,173.57,context_residual,medium_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0037,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00021,old_v400_context_trigger_idx,175.075,174.35,176.875,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0038,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00016,raw_vehicle_dynamic_onset,178.07500000000002,178.07500000000002,179.405,steer_rate,strong,,,,,,,,
ann_zt_2025_09_28_11_20_08_0039,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00022,old_v400_context_trigger_idx,178.12,177.025,179.92,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0040,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00023,old_v400_context_trigger_idx,189.61,188.41,191.41,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0041,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00017,raw_vehicle_dynamic_onset,189.82,189.82,192.76,steer_rate,strong,,,,,,,,
ann_zt_2025_09_28_11_20_08_0042,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00024,old_v400_context_trigger_idx,191.805,190.605,192.675,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0043,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00025,old_v400_context_trigger_idx,199.715,198.515,201.515,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0044,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00018,raw_vehicle_dynamic_onset,199.715,199.715,200.025,steer_rate,medium,,,,,,,,
ann_zt_2025_09_28_11_20_08_0045,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00019,raw_vehicle_dynamic_onset,200.48,200.48,205.915,steer_rate,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0046,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00026,old_v400_context_trigger_idx,201.695,200.495,203.495,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0047,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00027,old_v400_context_trigger_idx,203.93,203.555,205.73,context_residual,extreme_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0048,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00020,raw_vehicle_dynamic_onset,206.965,206.965,211.6,steer_rate,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0049,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00028,old_v400_context_trigger_idx,207.505,206.305,209.305,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0050,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00029,old_v400_context_trigger_idx,209.32,208.12,211.12,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0051,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00030,old_v400_context_trigger_idx,238.395,237.195,238.785,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0052,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00021,raw_vehicle_dynamic_onset,248.445,248.445,248.605,steer_rate,medium,,,,,,,,
ann_zt_2025_09_28_11_20_08_0053,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00031,old_v400_context_trigger_idx,249.355,248.155,251.155,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0054,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00022,raw_vehicle_dynamic_onset,250.915,250.915,251.23,steer_rate,medium,,,,,,,,
ann_zt_2025_09_28_11_20_08_0055,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00032,old_v400_context_trigger_idx,253.295,252.095,255.095,context_residual,extreme_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0056,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00023,raw_vehicle_dynamic_onset,253.34,253.34,256.6,steer_rate,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0057,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00033,old_v400_context_trigger_idx,255.115,253.915,256.915,context_residual,extreme_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0058,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00024,raw_vehicle_dynamic_onset,270.52,270.52,273.68,ay,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0059,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00034,old_v400_context_trigger_idx,270.53,269.33,272.33,context_residual,medium_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0060,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00025,raw_vehicle_dynamic_onset,276.105,276.105,276.265,steer_rate,medium,,,,,,,,
ann_zt_2025_09_28_11_20_08_0061,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00035,old_v400_context_trigger_idx,276.15,274.95,277.165,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0062,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00036,old_v400_context_trigger_idx,279.695,279.275,280.34,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0063,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00037,old_v400_context_trigger_idx,291.78,291.305,292.54,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0064,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00038,old_v400_context_trigger_idx,293.42,292.33,294.765,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0065,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00002,raw_road_curvature_onset,312.355,312.355,326.53000000000003,curve_right_or_negative,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0066,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00026,raw_vehicle_dynamic_onset,312.725,312.725,328.5,steer_rate,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0067,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00039,old_v400_context_trigger_idx,313.36,312.16,315.16,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0068,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00040,old_v400_context_trigger_idx,316.405,315.205,318.205,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0069,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00041,old_v400_context_trigger_idx,318.23,317.03,320.03,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0070,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00042,old_v400_context_trigger_idx,320.15,318.95,321.03,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0071,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00043,old_v400_context_trigger_idx,326.37,325.17,328.17,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0072,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00044,old_v400_context_trigger_idx,328.265,327.065,329.165,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0073,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00027,raw_vehicle_dynamic_onset,330.1,330.1,331.23,ay,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0074,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00003,raw_road_curvature_onset,330.16,330.16,331.825,curve_left_or_positive,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0075,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00028,raw_vehicle_dynamic_onset,338.755,338.755,339.065,ay,medium,,,,,,,,
ann_zt_2025_09_28_11_20_08_0076,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00045,old_v400_context_trigger_idx,339.055,337.855,339.555,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0077,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00029,raw_vehicle_dynamic_onset,339.995,339.995,356.22,steer_rate,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0078,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00046,old_v400_context_trigger_idx,340.01,339.335,341.81,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0079,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00047,old_v400_context_trigger_idx,342.785,341.585,344.585,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0080,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00048,old_v400_context_trigger_idx,344.595,343.395,346.285,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0081,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00049,old_v400_context_trigger_idx,348.58,347.38,350.38,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0082,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00050,old_v400_context_trigger_idx,352.905,351.705,354.705,context_residual,extreme_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0083,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00030,raw_vehicle_dynamic_onset,361.79,361.79,366.21,steer_rate,strong,,,,,,,,
ann_zt_2025_09_28_11_20_08_0084,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00051,old_v400_context_trigger_idx,362.955,361.755,364.59,context_residual,medium_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0085,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00031,raw_vehicle_dynamic_onset,367.245,367.245,369.845,steer_rate,strong,,,,,,,,
ann_zt_2025_09_28_11_20_08_0086,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00052,old_v400_context_trigger_idx,367.765,366.565,368.86,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0087,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00053,old_v400_context_trigger_idx,369.435,368.615,371.235,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0088,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00054,old_v400_context_trigger_idx,372.015,370.815,373.815,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0089,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00032,raw_vehicle_dynamic_onset,372.205,372.205,373.45,steer_rate,medium,,,,,,,,
ann_zt_2025_09_28_11_20_08_0090,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00033,raw_vehicle_dynamic_onset,374.04,374.04,374.515,steer_rate,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0091,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00055,old_v400_context_trigger_idx,374.115,373.62,375.625,context_residual,medium_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0092,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00056,old_v400_context_trigger_idx,377.65,376.89,379.03,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0093,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00034,raw_vehicle_dynamic_onset,416.18,416.18,419.565,steer_rate,strong,,,,,,,,
ann_zt_2025_09_28_11_20_08_0094,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00057,old_v400_context_trigger_idx,416.24,415.145,418.04,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0095,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00058,old_v400_context_trigger_idx,446.455,446.1,448.255,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0096,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00059,old_v400_context_trigger_idx,448.79,447.59,450.34,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0097,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00060,old_v400_context_trigger_idx,464.945,463.745,465.67,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0098,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00035,raw_vehicle_dynamic_onset,466.86,466.86,467.54,steer_rate,medium,,,,,,,,
ann_zt_2025_09_28_11_20_08_0099,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00061,old_v400_context_trigger_idx,466.89,465.69,468.69,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0100,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00036,raw_vehicle_dynamic_onset,469.205,469.205,470.0,ay,strong,,,,,,,,
ann_zt_2025_09_28_11_20_08_0101,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00062,old_v400_context_trigger_idx,469.95,468.75,471.75,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0102,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00063,old_v400_context_trigger_idx,472.62,471.42,474.42,context_residual,medium_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0103,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00037,raw_vehicle_dynamic_onset,472.99,472.99,476.09,steer_rate,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0104,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00064,old_v400_context_trigger_idx,474.89,473.69,476.69,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0105,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00065,old_v400_context_trigger_idx,478.725,477.525,480.525,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0106,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00038,raw_vehicle_dynamic_onset,488.065,488.065,494.265,steer_rate,extreme,,,,,,,,
ann_zt_2025_09_28_11_20_08_0107,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00066,old_v400_context_trigger_idx,488.255,487.055,490.055,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0108,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00067,old_v400_context_trigger_idx,490.06,488.86,491.86,context_residual,medium_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0109,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00068,old_v400_context_trigger_idx,491.9,490.7,493.7,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0110,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00069,old_v400_context_trigger_idx,493.71,492.51,495.51,context_residual,strong_active,,,,,,,,
ann_zt_2025_09_28_11_20_08_0111,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00039,raw_vehicle_dynamic_onset,494.695,494.695,495.14,steer_rate,medium,,,,,,,,
ann_zt_2025_09_28_11_20_08_0112,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00070,old_v400_context_trigger_idx,499.12,497.92,500.92,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0113,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00071,old_v400_context_trigger_idx,503.26,502.645,504.52,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0114,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00072,old_v400_context_trigger_idx,505.135,504.715,506.62,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0115,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00040,raw_vehicle_dynamic_onset,505.835,505.835,506.15,steer_rate,medium,,,,,,,,
ann_zt_2025_09_28_11_20_08_0116,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00073,old_v400_context_trigger_idx,506.79,506.355,507.345,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0117,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_vehicle_dynamic_onset__zt__2025_09_28_11_20_08__00041,raw_vehicle_dynamic_onset,513.875,513.875,514.85,steer_rate,medium,,,,,,,,
ann_zt_2025_09_28_11_20_08_0118,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,old_v400_context__zt__2025_09_28_11_20_08__00074,old_v400_context_trigger_idx,514.04,512.84,515.84,context_residual,weak,,,,,,,,
ann_zt_2025_09_28_11_20_08_0119,zt,2025_09_28_11_20_08,figures/zt__2025_09_28_11_20_08__vehicle_timeline.png,raw_road_curvature_onset__zt__2025_09_28_11_20_08__00004,raw_road_curvature_onset,514.495,514.495,548.875,curve_right_or_negative,extreme,,,,,,,,
