episode_uid,episode_group_id,episode_group_cn,manual_decision_v1_1,review_panel_path,trajectory_3d_path
rec_v1_gzj_2025_09_27_12_28_14_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0011,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0017,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0018,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0019,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0020,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0021,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_gzj_2025_09_27_12_28_14_0022,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_20_50_27_0000,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_20_50_27_0001,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0006,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0012,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0014,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0017,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0018,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_20_50_27_0019,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0020,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0021,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0022,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_20_50_27_0023,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0024,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0025,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0026,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0027,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0028,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0029,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0030,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_20_50_27_0031,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_03_19_0000,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_03_19_0001,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_03_19_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0017,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0019,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0020,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0021,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0022,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_03_19_0023,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_17_02_0000,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_17_02_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0002,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_17_02_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0004,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_17_02_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0006,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0007,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0008,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0009,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0010,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0012,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0013,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_17_02_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0015,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0017,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0018,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0019,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0020,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0021,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0022,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0023,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0024,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0025,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0026,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0027,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0028,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0029,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0030,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_17_02_0031,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0032,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_17_02_0033,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_26_21_17_02_0034,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0035,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0036,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0037,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_26_21_17_02_0038,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_22_27_0000,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_22_27_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0002,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0004,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0006,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0007,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0008,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0011,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0012,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0014,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0016,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0017,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0018,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0019,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_22_27_0020,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_22_27_0021,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_22_27_0022,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_33_25_0000,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_33_25_0001,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0005,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_33_25_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0011,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0017,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0018,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_33_25_0019,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_33_25_0020,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0021,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0022,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0023,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0024,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0025,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0026,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_33_25_0027,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_44_05_0000,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0001,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0007,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_44_05_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0017,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0019,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0020,review,需要复核,暂不进入训练,,
rec_v1_hzh_2025_09_27_19_44_05_0021,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0022,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_hzh_2025_09_27_19_44_05_0023,review,需要复核,暂不进入训练,,
rec_v1_jy_2025_09_26_17_17_11_0000,review,需要复核,暂不进入训练,,
rec_v1_jy_2025_09_26_17_17_11_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_jy_2025_09_26_17_17_11_0002,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_jy_2025_09_26_17_17_11_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_jy_2025_09_26_17_17_11_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_jy_2025_09_26_17_17_11_0005,core_extreme,核心极限样本,保留为主训练候选,,
