sample_id,event_uid,subject,session_stamp,anchor_time_rel_s,anchor_time_abs_s,window_config_id,input_start_rel_s,input_end_rel_s,label_start_rel_s,label_end_rel_s,anchor_source,causal_setting,event_type,event_level,road_type_anchor,is_curve,curvature_anchor,instability_review_score,road_guided_instability_score,codex_recommended_decision,road_guided_recommended_decision,vehicle_relative_path,vehicle_absolute_path,vehicle_sha256,anchor_idx_oldcode,event_start_rel_s,event_end_rel_s,event_duration_s,split,random_event_split,session_level_split,subject_level_split,array_row,vehicle_raw_relative_path,vehicle_raw_sha256,input_valid_ratio,label_valid_ratio,anchor_steer
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000205285__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000205285,gf,2025_09_26_10_30_12,205.285,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,83.28,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,41057,205.285,214.065,8.78,test,train,test,train,124,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,1.0,1.0,-0.04537801817059517
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000223260,gf,2025_09_26_10_30_12,223.26,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,68.26,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,44652,223.26,231.675,8.415,test,val,test,train,125,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,1.0,1.0,-0.45082172751426697
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000275220__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000275220,gf,2025_09_26_10_30_12,275.22,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,weak,curve,0,0.0,71.42,89.92,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,55044,275.22,302.69,27.47,test,train,test,train,126,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,1.0,1.0,-0.2108359932899475
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000334120__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000334120,gf,2025_09_26_10_30_12,334.12,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,60.36,96.43,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,66824,334.12,338.715,4.595,test,train,test,train,127,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,1.0,1.0,-0.45832300186157227
vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_30_12__000425785,gf,2025_09_26_10_30_12,425.785,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,73.8,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,85157,425.785,431.67,5.885,test,train,test,train,128,原始车辆数据/gf/Entity_Recording_2025_09_26_10_30_12_vehicle.csv,aa606fb1ecf71feef1f564dd422c382295247b323dd5beda17fc393f502341b6,1.0,1.0,-0.9449210166931152
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000136605__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000136605,gf,2025_09_26_10_40_59,136.605,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,1,-0.00729802,94.98,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_40_59_vehicle.csv,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,27321,136.605,154.895,18.29,train,train,train,train,129,原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,1.0,1.0,0.12566432356834412
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000180655,gf,2025_09_26_10_40_59,180.655,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,79.72,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_40_59_vehicle.csv,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,36131,180.655,191.3,10.645,train,val,train,train,130,原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,1.0,1.0,0.3307400047779083
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000232065,gf,2025_09_26_10_40_59,232.065,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,73.59,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_40_59_vehicle.csv,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,46413,232.065,241.545,9.48,train,test,train,train,131,原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,1.0,1.0,-0.41277000308036804
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000292195__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000292195,gf,2025_09_26_10_40_59,292.195,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,curve,0,0.0,73.37,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_40_59_vehicle.csv,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,58439,292.195,310.4,18.205,train,train,train,train,132,原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,1.0,1.0,-0.030717799440026283
vehicle_instability_allraw__gf__2025_09_26_10_40_59__000454355__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_40_59__000454355,gf,2025_09_26_10_40_59,454.355,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,54.5,83.88,needs_human_review,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_40_59_vehicle.csv,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,90871,454.355,459.72,5.365,train,train,train,train,133,原始车辆数据/gf/Entity_Recording_2025_09_26_10_40_59_vehicle.csv,04caf01ecb8979b76d4bb15ba69d9b5f7c6a2ea75953dfdd03bdef8780487989,1.0,1.0,-0.6798059344291687
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000066795__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000066795,gf,2025_09_26_10_52_57,66.795,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,66.86,97.85,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_52_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,8cf27411f644ff61566465ffb0071cb331cc4f0775effb4ef2b6f6a57628faa4,13359,66.795,70.48,3.685,test,test,test,train,134,原始车辆数据/gf/Entity_Recording_2025_09_26_10_52_57_vehicle.csv,8cf27411f644ff61566465ffb0071cb331cc4f0775effb4ef2b6f6a57628faa4,1.0,1.0,0.23352499306201935
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000134810__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000134810,gf,2025_09_26_10_52_57,134.81,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,1,0.00408099,75.47,99.84,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_52_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,8cf27411f644ff61566465ffb0071cb331cc4f0775effb4ef2b6f6a57628faa4,26962,134.81,166.895,32.085,test,train,test,train,135,原始车辆数据/gf/Entity_Recording_2025_09_26_10_52_57_vehicle.csv,8cf27411f644ff61566465ffb0071cb331cc4f0775effb4ef2b6f6a57628faa4,1.0,1.0,-0.44366300106048584
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000300870,gf,2025_09_26_10_52_57,300.87,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,weak,straight,0,0.0,65.73,83.96,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_52_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,8cf27411f644ff61566465ffb0071cb331cc4f0775effb4ef2b6f6a57628faa4,60174,300.87,321.155,20.285,test,train,test,train,136,原始车辆数据/gf/Entity_Recording_2025_09_26_10_52_57_vehicle.csv,8cf27411f644ff61566465ffb0071cb331cc4f0775effb4ef2b6f6a57628faa4,1.0,1.0,0.10087999701499939
vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505__pre1_label2_event_trigger,vehicle_instability_allraw__gf__2025_09_26_10_52_57__000471505,gf,2025_09_26_10_52_57,471.505,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,0.0,54.89,82.09,needs_human_review,hybrid_accept_high,原始车辆数据/gf/Entity_Recording_2025_09_26_10_52_57_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gf\Entity_Recording_2025_09_26_10_52_57_vehicle.csv,8cf27411f644ff61566465ffb0071cb331cc4f0775effb4ef2b6f6a57628faa4,94301,471.505,478.04,6.535,test,train,test,train,137,原始车辆数据/gf/Entity_Recording_2025_09_26_10_52_57_vehicle.csv,8cf27411f644ff61566465ffb0071cb331cc4f0775effb4ef2b6f6a57628faa4,1.0,1.0,-0.5550146698951721
vehicle_instability_allraw__gzj__2025_09_27_11_38_49__000051595__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_11_38_49__000051595,gzj,2025_09_27_11_38_49,51.595,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,88.1,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_38_49_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_38_49_vehicle.csv,2d4cad799d77f98918a1c812fd09c6e76e5162a9f6d1c35864615069858fde16,10319,51.595,57.165,5.57,test,train,test,test,138,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_38_49_vehicle.csv,2d4cad799d77f98918a1c812fd09c6e76e5162a9f6d1c35864615069858fde16,1.0,1.0,0.1733109951019287
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000058475__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000058475,gzj,2025_09_27_11_41_47,58.475,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,weak,straight,0,0.0,87.99,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,11695,58.475,69.095,10.62,train,train,train,test,139,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,1.0,1.0,0.07033679634332657
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000091070__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000091070,gzj,2025_09_27_11_41_47,91.07,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,90.56,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,18214,91.07,101.55,10.48,train,train,train,test,140,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,1.0,1.0,0.17436020076274872
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000115240__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000115240,gzj,2025_09_27_11_41_47,115.24,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,1,-0.0,59.98,91.37,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,23048,115.24,120.28,5.04,train,train,train,test,141,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,1.0,1.0,0.19425499439239502
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000132845__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000132845,gzj,2025_09_27_11_41_47,132.845,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,1,-0.00729802,95.45,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,26569,132.845,156.335,23.49,train,train,train,test,142,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,1.0,1.0,-0.6417580246925354
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000165625__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000165625,gzj,2025_09_27_11_41_47,165.625,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,72.9,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,33125,165.625,173.165,7.54,train,val,train,test,143,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,1.0,1.0,-0.02059386856853962
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000180015,gzj,2025_09_27_11_41_47,180.015,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,65.25,95.02,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,36003,180.015,189.145,9.13,train,train,train,test,144,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,1.0,1.0,0.24905799329280853
vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000193365__pre1_label2_event_trigger,vehicle_instability_allraw__gzj__2025_09_27_11_41_47__000193365,gzj,2025_09_27_11_41_47,193.365,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,76.84,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\gzj\Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,38673,193.365,206.565,13.2,train,test,train,test,145,原始车辆数据/gzj/Entity_Recording_2025_09_27_11_41_47_vehicle.csv,2d324d79c2498cd06126fbfe07d11576bd84436686ccbbbcf61a43e4e1d159bf,1.0,1.0,-0.4012509882450104
