event_uid,subject,session_stamp,default_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,event_end_rel_s,event_duration_s,peak2_abs,peak2_time_s,tail2_abs,tail2_over_peak,peak2_near_end,tail2_unsettled,label2_response_unsettled,event_exceeds_2s_label,peak3_abs,peak3_time_s,tail3_abs,tail3_over_peak,peak3_near_end,tail3_unsettled,label3_response_unsettled,event_exceeds_3s_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change,peak_after_2s_in_3s_label,peak_gain_after_2s_abs,peak_gain_after_2s_ratio,old_2s_may_miss_future_peak,old_2s_may_miss_future_change,label_window_2s_needs_review,label3_still_needs_review,recommended_window_policy,recurrence_rank,primary_attribution,mean_sample_rmse,vehicle_only_structure_gap,label_window_may_be_short,consensus_reversal_failure,figure_png,top_recurrent_bad_event,response_task_class,response_task_track,include_instant2s_core_candidate,include_response3s_candidate,include_response3s_strict_core,requires_manual_window_or_anchor_review,requires_long_event_split_review,recommended_training_action,response_task_class_cn,do_not_claim_complete_response_without_review,stage3_main_recommendation_cn
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000060335,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,65.95,5.615,1.6409621238708496,0.9449999928474426,0.7679449319839478,0.4679845566285527,False,True,True,True,1.6409621238708496,0.9449999928474426,0.7806859016418457,0.4757488855381337,False,True,True,True,0.1031489968299865,0.075747013092041,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,6.0,sample_rule_or_raw_signal_review,0.8165999293327332,False,True,False,F:/data_set_process/data_process/05_rebuild_from_raw_20260511/03_baselines/stage03_vehicle_instability_bad_event_curve_review_v0_1/figures/per_event/rank06_session_pre1_vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000060335.png,True,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000088105,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,99.995,11.89,1.1356894969940186,1.9850000143051147,1.1356894969940186,1.0,True,True,True,True,1.1356894969940186,1.9850000143051147,0.370183527469635,0.3259548745052669,False,True,True,True,0.7655059695243835,0.7655059695243835,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000134505,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,extreme_active,straight,design_curve_context,151.165,16.66,1.2440659999847412,1.1699999570846558,1.0740759372711182,0.8633592890443851,False,True,True,True,1.2440659999847412,1.1699999570846558,0.6377393007278442,0.5126249738644624,False,True,True,True,1.7118152379989624,1.7118152379989624,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000160880,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,193.515,32.635,1.4582189321517944,1.995000004768372,1.4582189321517944,1.0,True,True,True,True,1.6680089235305786,2.640000104904175,1.0093252658843994,0.6051078334449307,False,True,True,True,0.6586836576461792,0.448893666267395,True,True,0.2097899913787841,0.1257727032627222,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000202260,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,strong_active,straight,design_special_event_segment,206.465,4.205,1.102524995803833,1.8600000143051147,1.0670939683914185,0.9678637422758998,True,True,True,True,1.102524995803833,1.8600000143051147,0.2040290981531143,0.1850562109064566,False,False,False,True,0.8630648702383041,0.8630648702383041,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,extreme_active,straight,design_special_event_segment,234.64,12.75,1.6784822940826416,1.7450000047683716,1.6716721057891846,0.9959426510976817,False,True,True,True,1.6784822940826416,1.7450000047683716,0.3326591849327087,0.198190464150544,False,False,False,True,1.3390129208564758,1.3390129208564758,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,9.0,hard_vehicle_only_case,0.8018186092376709,False,False,True,F:/data_set_process/data_process/05_rebuild_from_raw_20260511/03_baselines/stage03_vehicle_instability_bad_event_curve_review_v0_1/figures/per_event/rank09_session_pre3_vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000221890.png,True,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000238815,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,extreme_active,straight,design_special_event_segment,245.375,6.56,0.5290089845657349,1.7599999904632568,0.3511599898338318,0.6638072321627961,False,True,True,True,0.5290089845657349,1.7599999904632568,0.4733330011367798,0.8947541817750796,False,True,True,True,0.5618210136890411,0.4396480023860931,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000280645,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,instability_extreme,design_regular_road,design_regular_road,299.645,19.0,0.1883212327957153,1.2200000286102295,0.0209441110491752,0.1112148149109386,False,False,False,True,0.2562139630317688,3.0,0.2562139630317688,1.0,True,True,True,True,0.277158074080944,0.277158074080944,True,True,0.0678927302360534,0.2649845052653716,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000310025,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,strong_active,straight,design_curve_context,316.605,6.58,1.4090020656585691,1.975000023841858,1.4076119661331177,0.9990134155518062,True,True,True,True,1.4090020656585691,1.975000023841858,0.4733339846134186,0.3359356214940548,False,True,True,True,0.9342779815196992,0.9342779815196992,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000320800,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,strong_active,straight,design_curve_context,323.39,2.59,0.9306093454360962,2.0,0.9306093454360962,1.0,True,True,True,True,0.9361945390701294,2.0450000762939453,0.582067608833313,0.6217378809018143,False,True,True,True,0.4002039432525635,0.3946187496185303,True,True,0.0055851936340332,0.00596584726886,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000326200,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,strong_active,straight,design_curve_context,331.265,5.065,1.3070790767669678,1.6050000190734863,0.8121020197868347,0.6213105497760333,False,True,True,True,1.3070790767669678,1.6050000190734863,0.1935572028160095,0.1480837741621334,False,False,False,True,0.6185448169708252,0.6185448169708252,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000341895,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,347.015,5.12,1.0786139965057373,1.3450000286102295,0.6511828899383545,0.6037218987032593,False,True,True,True,1.0786139965057373,1.3450000286102295,0.5412268042564392,0.5017798823395486,False,True,True,True,0.1146678924560546,0.1111778020858764,False,False,0.0,0.0,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000360590,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,strong_active,straight,design_regular_road,373.41,12.82,0.8333950042724609,1.2899999618530271,0.2935640215873718,0.3522507575428149,False,True,True,True,1.0573149919509888,3.0,1.0573149919509888,1.0,True,True,True,True,0.7703830003738403,0.7637509703636169,True,True,0.2239199876785278,0.2117817200958666,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000496480,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,strong_active,straight,design_high_risk_surface,502.025,5.545,0.7867940068244934,1.995000004768372,0.7867940068244934,1.0,True,True,True,True,0.8447389602661133,2.2300000190734863,0.3797840476036072,0.4495874648470883,False,True,True,True,1.2245230078697205,1.1665780544281006,True,True,0.0579449534416198,0.0685950999861138,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000504660,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,medium_active,straight,design_high_risk_surface,513.32,8.66,0.7967429757118225,1.9850000143051147,0.7967429757118225,1.0,True,True,True,True,0.7967429757118225,1.9850000143051147,0.0919790267944336,0.1154437875178731,False,False,False,True,0.8887220025062561,0.8887220025062561,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__hzh__2025_09_26_21_03_19__000558910,hzh,2025_09_26_21_03_19,test,test,test,instability_ay_roll,medium_active,curve,design_high_risk_surface,566.06,7.15,1.2337727546691897,1.9900000095367432,1.2337727546691897,1.0,True,True,True,True,1.3252278566360474,2.365000009536743,1.137256741523743,0.8581593994036243,False,True,True,True,0.1879711151123047,0.0965160131454467,False,True,0.0914551019668579,0.069010850857759,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__hzh__2025_09_26_21_17_02__000043710,hzh,2025_09_26_21_17_02,train,train,test,instability_ay_roll,medium_active,straight,design_regular_road,53.355,9.645,0.7349579930305481,1.9900000095367432,0.7349579930305481,1.0,True,True,True,True,0.8065170049667358,2.4049999713897705,0.7096510529518127,0.8798959582768894,False,True,True,True,0.0968659520149231,0.0715590119361877,False,True,0.0715590119361877,0.0887259803519445,False,False,True,True,review_continuous_event_or_longer_than_3s,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
