relative_path,size_bytes,modified_time_ns
run79_august_physio_preprocessing_20260831/run_1/processed/hjy/2025_08_26_16_08_32_physio_cleaned.npz,364740,1788169364808982700
run79_august_physio_preprocessing_20260831/run_1/processed/hjy/2025_08_26_16_11_04_physio_cleaned.npz,552013,1788169365971512100
run79_august_physio_preprocessing_20260831/run_1/processed/hsh/2025_08_18_17_05_43_physio_cleaned.npz,289561,1788169366560249700
run79_august_physio_preprocessing_20260831/run_1/processed/hsh/2025_08_18_17_08_57_physio_cleaned.npz,421425,1788169367990184500
run79_august_physio_preprocessing_20260831/run_1/processed/hsh/2025_08_18_17_13_02_physio_cleaned.npz,474875,1788169368959516900
run79_august_physio_preprocessing_20260831/run_1/processed/hsh/2025_08_18_17_16_45_physio_cleaned.npz,398554,1788169369828093200
run79_august_physio_preprocessing_20260831/run_1/processed/hsh/2025_08_18_17_20_01_physio_cleaned.npz,334337,1788169370557016000
run79_august_physio_preprocessing_20260831/run_1/processed/hsh/2025_08_18_17_22_54_physio_cleaned.npz,402554,1788169371421334100
run79_august_physio_preprocessing_20260831/run_1/processed/hsh/2025_08_18_17_26_13_physio_cleaned.npz,681276,1788169372934957100
run79_august_physio_preprocessing_20260831/run_1/processed/hyj/2025_08_27_11_23_31_physio_cleaned.npz,505460,1788169374119104800
run79_august_physio_preprocessing_20260831/run_1/processed/hyj/2025_08_27_11_31_27_physio_cleaned.npz,363104,1788169375548910800
run79_august_physio_preprocessing_20260831/run_1/processed/hyj/2025_08_27_11_34_00_physio_cleaned.npz,382157,1788169376398155100
run79_august_physio_preprocessing_20260831/run_1/processed/hyj/2025_08_27_11_36_35_physio_cleaned.npz,263688,1788169376935646800
run79_august_physio_preprocessing_20260831/run_1/processed/hyj/2025_08_27_11_38_38_physio_cleaned.npz,384925,1788169377753667600
run79_august_physio_preprocessing_20260831/run_1/processed/hyj/2025_08_27_11_40_54_physio_cleaned.npz,430389,1788169378661345500
run79_august_physio_preprocessing_20260831/run_1/processed/jy/2025_08_14_20_25_05_physio_cleaned.npz,231217,1788169379140587800
run79_august_physio_preprocessing_20260831/run_1/processed/jy/2025_08_14_20_26_36_physio_cleaned.npz,564141,1788169381004585800
run79_august_physio_preprocessing_20260831/run_1/processed/jy/2025_08_14_20_30_49_physio_cleaned.npz,495589,1788169382121926000
run79_august_physio_preprocessing_20260831/run_1/processed/jy/2025_08_14_20_35_12_physio_cleaned.npz,437172,1788169383069645900
run79_august_physio_preprocessing_20260831/run_1/processed/jy/2025_08_14_20_38_32_physio_cleaned.npz,379834,1788169384002698500
run79_august_physio_preprocessing_20260831/run_1/processed/jy/2025_08_14_20_41_41_physio_cleaned.npz,440229,1788169385092938300
run79_august_physio_preprocessing_20260831/run_1/processed/jy/2025_08_14_20_45_06_physio_cleaned.npz,948186,1788169387148124500
run79_august_physio_preprocessing_20260831/run_1/processed/jy/2025_08_14_20_50_49_physio_cleaned.npz,494023,1788169388167572300
run79_august_physio_preprocessing_20260831/run_1/processed/lc/2025_08_23_14_14_35_physio_cleaned.npz,233932,1788169388633489400
run79_august_physio_preprocessing_20260831/run_1/processed/lc/2025_08_23_14_49_35_physio_cleaned.npz,330035,1788169389904703800
run79_august_physio_preprocessing_20260831/run_1/processed/lc/2025_08_23_15_01_03_physio_cleaned.npz,467514,1788169390896993500
run79_august_physio_preprocessing_20260831/run_1/processed/lc/2025_08_23_15_03_32_physio_cleaned.npz,514983,1788169391926116200
run79_august_physio_preprocessing_20260831/run_1/processed/lc/2025_08_23_15_06_30_physio_cleaned.npz,237267,1788169392388902200
run79_august_physio_preprocessing_20260831/run_1/processed/lc/2025_08_23_15_07_51_physio_cleaned.npz,516044,1788169393494599900
run79_august_physio_preprocessing_20260831/run_1/processed/lc/2025_08_23_15_10_38_physio_cleaned.npz,428357,1788169394468153700
run79_august_physio_preprocessing_20260831/run_1/processed/lhw/2025_08_27_15_59_39_physio_cleaned.npz,491580,1788169395652847900
run79_august_physio_preprocessing_20260831/run_1/processed/lhw/2025_08_27_16_02_53_physio_cleaned.npz,332382,1788169397085451700
run79_august_physio_preprocessing_20260831/run_1/processed/lhw/2025_08_27_16_05_15_physio_cleaned.npz,577999,1788169398240873600
run79_august_physio_preprocessing_20260831/run_1/processed/lhw/2025_08_27_16_09_07_physio_cleaned.npz,373946,1788169399036786000
run79_august_physio_preprocessing_20260831/run_1/processed/lhw/2025_08_27_16_11_23_physio_cleaned.npz,451214,1788169399983901000
run79_august_physio_preprocessing_20260831/run_1/processed/lhw/2025_08_27_16_14_05_physio_cleaned.npz,405247,1788169400848635600
run79_august_physio_preprocessing_20260831/run_1/processed/lyj/2025_08_16_17_05_48_physio_cleaned.npz,253089,1788169401361949600
run79_august_physio_preprocessing_20260831/run_1/processed/lyj/2025_08_16_17_08_21_physio_cleaned.npz,326043,1788169402601236200
run79_august_physio_preprocessing_20260831/run_1/processed/lyj/2025_08_16_17_17_40_physio_cleaned.npz,472980,1788169403550845900
run79_august_physio_preprocessing_20260831/run_1/processed/lyj/2025_08_16_17_23_00_physio_cleaned.npz,381333,1788169404378358500
run79_august_physio_preprocessing_20260831/run_1/processed/lyj/2025_08_16_17_27_39_physio_cleaned.npz,326362,1788169405064897700
run79_august_physio_preprocessing_20260831/run_1/processed/lyj/2025_08_16_17_37_54_physio_cleaned.npz,358919,1788169405805173400
run79_august_physio_preprocessing_20260831/run_1/processed/lyj/2025_08_16_17_42_03_physio_cleaned.npz,484139,1788169406814410300
run79_august_physio_preprocessing_20260831/run_1/processed/lyj/2025_08_16_17_44_43_physio_cleaned.npz,525394,1788169407885833200
run79_august_physio_preprocessing_20260831/run_1/processed/lzh/2025_08_23_12_06_44_physio_cleaned.npz,363643,1788169408841757500
run79_august_physio_preprocessing_20260831/run_1/processed/lzh/2025_08_23_12_08_57_physio_cleaned.npz,381756,1788169410434150700
run79_august_physio_preprocessing_20260831/run_1/processed/lzh/2025_08_23_12_11_15_physio_cleaned.npz,331010,1788169411291444200
run79_august_physio_preprocessing_20260831/run_1/processed/lzh/2025_08_23_12_13_12_physio_cleaned.npz,284304,1788169412096532500
run79_august_physio_preprocessing_20260831/run_1/processed/lzh/2025_08_23_12_14_50_physio_cleaned.npz,380717,1788169413027429600
run79_august_physio_preprocessing_20260831/run_1/processed/lzh/2025_08_23_12_16_54_physio_cleaned.npz,383995,1788169413932702300
run79_august_physio_preprocessing_20260831/run_1/processed/txy/2025_08_21_10_43_11_physio_cleaned.npz,394307,1788169414743029500
run79_august_physio_preprocessing_20260831/run_1/processed/txy/2025_08_21_10_45_53_physio_cleaned.npz,360605,1788169416178676000
run79_august_physio_preprocessing_20260831/run_1/processed/txy/2025_08_21_10_49_27_physio_cleaned.npz,447255,1788169417131858300
run79_august_physio_preprocessing_20260831/run_1/processed/txy/2025_08_21_10_55_26_physio_cleaned.npz,406886,1788169418012978800
run79_august_physio_preprocessing_20260831/run_1/processed/txy/2025_08_21_10_58_29_physio_cleaned.npz,309729,1788169418630215800
run79_august_physio_preprocessing_20260831/run_1/processed/txy/2025_08_21_11_02_39_physio_cleaned.npz,426977,1788169419579310700
run79_august_physio_preprocessing_20260831/run_1/processed/txy/2025_08_21_11_05_47_physio_cleaned.npz,523368,1788169420858277100
run79_august_physio_preprocessing_20260831/run_1/processed/tyh/2025_08_26_17_05_22_physio_cleaned.npz,503397,1788169422049219900
run79_august_physio_preprocessing_20260831/run_1/processed/tyh/2025_08_26_17_09_24_physio_cleaned.npz,388184,1788169423529706800
run79_august_physio_preprocessing_20260831/run_1/processed/tyh/2025_08_26_17_12_15_physio_cleaned.npz,349603,1788169424272214000
run79_august_physio_preprocessing_20260831/run_1/processed/wxm/2025_08_19_16_06_20_physio_cleaned.npz,215491,1788169424746098100
run79_august_physio_preprocessing_20260831/run_1/processed/wxm/2025_08_19_16_09_44_physio_cleaned.npz,491547,1788169426511579500
run79_august_physio_preprocessing_20260831/run_1/processed/wxm/2025_08_19_16_13_46_physio_cleaned.npz,392864,1788169427331794400
run79_august_physio_preprocessing_20260831/run_1/processed/wxm/2025_08_19_16_27_35_physio_cleaned.npz,437093,1788169428234212600
run79_august_physio_preprocessing_20260831/run_1/processed/wxm/2025_08_19_16_30_58_physio_cleaned.npz,309839,1788169428837345800
run79_august_physio_preprocessing_20260831/run_1/processed/wxm/2025_08_19_16_33_58_physio_cleaned.npz,402097,1788169429696535000
run79_august_physio_preprocessing_20260831/run_1/processed/wxm/2025_08_19_16_38_50_physio_cleaned.npz,282308,1788169430323862400
run79_august_physio_preprocessing_20260831/run_1/processed/wxm/2025_08_19_16_41_35_physio_cleaned.npz,450930,1788169431292894700
run79_august_physio_preprocessing_20260831/run_1/processed/wxy/2025_08_20_21_32_58_physio_cleaned.npz,216517,1788169431744109200
run79_august_physio_preprocessing_20260831/run_1/processed/wxy/2025_08_20_21_34_30_physio_cleaned.npz,557303,1788169433378808100
run79_august_physio_preprocessing_20260831/run_1/processed/wxy/2025_08_20_21_41_04_physio_cleaned.npz,395865,1788169434201227800
run79_august_physio_preprocessing_20260831/run_1/processed/wxy/2025_08_20_21_44_45_physio_cleaned.npz,437302,1788169435124678500
run79_august_physio_preprocessing_20260831/run_1/processed/wxy/2025_08_20_21_48_49_physio_cleaned.npz,539707,1788169436308969300
run79_august_physio_preprocessing_20260831/run_1/processed/wxy/2025_08_20_21_52_55_physio_cleaned.npz,380807,1788169437021511200
run79_august_physio_preprocessing_20260831/run_1/processed/wxy/2025_08_20_21_55_52_physio_cleaned.npz,439859,1788169438020180600
run79_august_physio_preprocessing_20260831/run_1/processed/xwt/2025_08_17_16_19_48_physio_cleaned.npz,155113,1788169438315300500
run79_august_physio_preprocessing_20260831/run_1/processed/xwt/2025_08_17_16_24_50_physio_cleaned.npz,468476,1788169440094211000
run79_august_physio_preprocessing_20260831/run_1/processed/xwt/2025_08_17_16_31_58_physio_cleaned.npz,464890,1788169441224088800
run79_august_physio_preprocessing_20260831/run_1/processed/xwt/2025_08_17_16_36_02_physio_cleaned.npz,450078,1788169442249593600
run79_august_physio_preprocessing_20260831/run_1/processed/xwt/2025_08_17_16_39_36_physio_cleaned.npz,463799,1788169443319132400
run79_august_physio_preprocessing_20260831/run_1/processed/xwt/2025_08_17_16_42_50_physio_cleaned.npz,437527,1788169444315596200
run79_august_physio_preprocessing_20260831/run_1/processed/xwt/2025_08_17_16_46_29_physio_cleaned.npz,546408,1788169445909635600
run79_august_physio_preprocessing_20260831/run_1/processed/xy/2025_08_17_14_47_30_physio_cleaned.npz,428485,1788169446951368900
run79_august_physio_preprocessing_20260831/run_1/processed/xy/2025_08_17_14_52_25_physio_cleaned.npz,393890,1788169448474559900
run79_august_physio_preprocessing_20260831/run_1/processed/xy/2025_08_17_14_56_52_physio_cleaned.npz,446063,1788169449413459900
run79_august_physio_preprocessing_20260831/run_1/processed/xy/2025_08_17_15_00_38_physio_cleaned.npz,472042,1788169450454749200
run79_august_physio_preprocessing_20260831/run_1/processed/xy/2025_08_17_15_05_14_physio_cleaned.npz,402935,1788169451365395800
run79_august_physio_preprocessing_20260831/run_1/processed/xy/2025_08_17_15_09_29_physio_cleaned.npz,503645,1788169452423879500
run79_august_physio_preprocessing_20260831/run_1/processed/xy/2025_08_17_15_14_09_physio_cleaned.npz,424804,1788169453301819200
run79_august_physio_preprocessing_20260831/run_1/processed/ylj/2025_08_16_10_13_08_physio_cleaned.npz,223301,1788169453756764700
run79_august_physio_preprocessing_20260831/run_1/processed/ylj/2025_08_16_10_14_38_physio_cleaned.npz,401504,1788169455349625700
run79_august_physio_preprocessing_20260831/run_1/processed/ylj/2025_08_16_10_19_23_physio_cleaned.npz,515257,1788169456441177600
run79_august_physio_preprocessing_20260831/run_1/processed/ylj/2025_08_16_10_23_48_physio_cleaned.npz,424350,1788169457319267200
run79_august_physio_preprocessing_20260831/run_1/processed/ylj/2025_08_16_10_32_54_physio_cleaned.npz,319440,1788169457958521500
run79_august_physio_preprocessing_20260831/run_1/processed/ylj/2025_08_16_10_36_27_physio_cleaned.npz,490183,1788169459071674400
run79_august_physio_preprocessing_20260831/run_1/processed/ylj/2025_08_16_10_40_08_physio_cleaned.npz,555800,1788169460281070100
run79_august_physio_preprocessing_20260831/run_1/processed/ylj/2025_08_17_14_44_46_physio_cleaned.npz,295110,1788169460895203700
run79_august_physio_preprocessing_20260831/run_1/processed/ysy/2025_08_13_19_21_56_physio_cleaned.npz,214142,1788169461354896200
run79_august_physio_preprocessing_20260831/run_1/processed/ysy/2025_08_13_19_23_41_physio_cleaned.npz,497135,1788169463011261700
run79_august_physio_preprocessing_20260831/run_1/processed/ysy/2025_08_13_19_29_37_physio_cleaned.npz,340647,1788169463693129100
run79_august_physio_preprocessing_20260831/run_1/processed/ysy/2025_08_13_19_36_09_physio_cleaned.npz,476621,1788169464686844000
run79_august_physio_preprocessing_20260831/run_1/processed/ysy/2025_08_13_19_40_35_physio_cleaned.npz,378276,1788169465521095700
run79_august_physio_preprocessing_20260831/run_1/processed/ysy/2025_08_13_19_44_16_physio_cleaned.npz,390145,1788169466376141800
run79_august_physio_preprocessing_20260831/run_1/processed/ysy/2025_08_13_19_47_54_physio_cleaned.npz,482808,1788169467392116000
run79_august_physio_preprocessing_20260831/run_1/processed/yzt/2025_08_18_15_56_38_physio_cleaned.npz,280068,1788169467946262300
run79_august_physio_preprocessing_20260831/run_1/processed/yzt/2025_08_18_16_07_55_physio_cleaned.npz,447902,1788169469490404200
run79_august_physio_preprocessing_20260831/run_1/processed/yzt/2025_08_18_16_11_32_physio_cleaned.npz,320975,1788169470179337900
run79_august_physio_preprocessing_20260831/run_1/processed/yzt/2025_08_18_16_14_25_physio_cleaned.npz,418113,1788169471081736200
run79_august_physio_preprocessing_20260831/run_1/processed/yzt/2025_08_18_16_17_38_physio_cleaned.npz,437646,1788169471996678400
run79_august_physio_preprocessing_20260831/run_1/processed/yzt/2025_08_18_16_20_47_physio_cleaned.npz,410146,1788169472862705200
run79_august_physio_preprocessing_20260831/run_1/processed/yzt/2025_08_18_16_25_11_physio_cleaned.npz,328955,1788169473578294700
run79_august_physio_preprocessing_20260831/run_1/processed/yzy/2025_08_14_11_27_52_physio_cleaned.npz,238052,1788169474064777100
run79_august_physio_preprocessing_20260831/run_1/processed/yzy/2025_08_14_11_29_34_physio_cleaned.npz,622277,1788169476115674200
run79_august_physio_preprocessing_20260831/run_1/processed/yzy/2025_08_14_11_37_16_physio_cleaned.npz,350958,1788169476932424900
run79_august_physio_preprocessing_20260831/run_1/processed/yzy/2025_08_14_11_41_32_physio_cleaned.npz,484687,1788169478012650700
run79_august_physio_preprocessing_20260831/run_1/processed/yzy/2025_08_14_11_45_50_physio_cleaned.npz,439712,1788169478915598000
run79_august_physio_preprocessing_20260831/run_1/processed/yzy/2025_08_14_11_49_34_physio_cleaned.npz,508782,1788169479956590800
run79_august_physio_preprocessing_20260831/run_1/processed/yzy/2025_08_14_11_53_54_physio_cleaned.npz,441186,1788169480898939500
run79_august_physio_preprocessing_20260831/run_1/processed/zhz/2025_08_13_17_34_23_physio_cleaned.npz,230340,1788169481396663200
run79_august_physio_preprocessing_20260831/run_1/processed/zhz/2025_08_13_17_36_10_physio_cleaned.npz,170932,1788169482379428100
run79_august_physio_preprocessing_20260831/run_1/processed/zhz/2025_08_13_17_41_14_physio_cleaned.npz,510052,1788169483430976700
run79_august_physio_preprocessing_20260831/run_1/processed/zhz/2025_08_13_17_50_05_physio_cleaned.npz,316603,1788169484186164800
run79_august_physio_preprocessing_20260831/run_1/processed/zhz/2025_08_13_17_55_09_physio_cleaned.npz,228910,1788169484771871000
run79_august_physio_preprocessing_20260831/run_1/processed/zhz/2025_08_13_17_57_08_physio_cleaned.npz,272146,1788169485484311200
run79_august_physio_preprocessing_20260831/run_1/processed/zhz/2025_08_13_18_00_54_physio_cleaned.npz,394147,1788169486379039400
run79_august_physio_preprocessing_20260831/run_1/processed/zhz/2025_08_13_18_06_25_physio_cleaned.npz,267261,1788169486907804700
run79_august_physio_preprocessing_20260831/run_1/processed/zhz/2025_08_13_18_13_49_physio_cleaned.npz,388699,1788169487720274900
run79_august_physio_preprocessing_20260831/run_1/processed/zhz/2025_08_13_18_16_50_physio_cleaned.npz,417446,1788169488603608500
run79_august_physio_preprocessing_20260831/run_1/processed/zx814/2025_08_14_15_58_58_physio_cleaned.npz,224445,1788169489054986500
run79_august_physio_preprocessing_20260831/run_1/processed/zx814/2025_08_14_16_03_05_physio_cleaned.npz,407221,1788169490886618700
run79_august_physio_preprocessing_20260831/run_1/processed/zx814/2025_08_14_16_17_59_physio_cleaned.npz,344895,1788169491769378000
run79_august_physio_preprocessing_20260831/run_1/processed/zx814/2025_08_14_16_31_58_physio_cleaned.npz,377185,1788169492695809800
run79_august_physio_preprocessing_20260831/run_1/processed/zx814/2025_08_14_16_35_40_physio_cleaned.npz,287069,1788169493347616100
run79_august_physio_preprocessing_20260831/run_1/processed/zx814/2025_08_14_16_37_39_physio_cleaned.npz,422433,1788169494351872700
run79_august_physio_preprocessing_20260831/run_1/processed/zx814/2025_08_14_16_41_07_physio_cleaned.npz,379847,1788169495327480100
run79_august_physio_preprocessing_20260831/run_1/processed/zyl/2025_08_21_20_03_02_physio_cleaned.npz,14550123,1788169497982679300
run79_august_physio_preprocessing_20260831/run_1/processed/zyl/2025_08_21_20_06_11_physio_cleaned.npz,486748,1788169499829790500
run79_august_physio_preprocessing_20260831/run_1/processed/zyl/2025_08_21_20_13_48_physio_cleaned.npz,373884,1788169500845384500
run79_august_physio_preprocessing_20260831/run_1/processed/zyl/2025_08_21_20_17_39_physio_cleaned.npz,471795,1788169501870640400
run79_august_physio_preprocessing_20260831/run_1/processed/zyl/2025_08_21_20_21_08_physio_cleaned.npz,304906,1788169502489393000
run79_august_physio_preprocessing_20260831/run_1/processed/zyl/2025_08_21_20_25_10_physio_cleaned.npz,450707,1788169503437899000
run79_august_physio_preprocessing_20260831/run_1/processed/zyl/2025_08_21_20_28_21_physio_cleaned.npz,36692,1788169503554877300
run79_august_physio_preprocessing_20260831/run_1/processed/zyl/2025_08_21_20_29_27_physio_cleaned.npz,400739,1788169504500622700
run79_august_physio_preprocessing_20260831/run_1/tables/event_feature_coverage.csv,1254,1788169596221598300
run79_august_physio_preprocessing_20260831/run_1/tables/event_physio_features.csv,112525,1788169504541648900
run79_august_physio_preprocessing_20260831/run_1/tables/recording_quality.csv,153959,1788169504524790800
run79_august_physio_preprocessing_20260831/run_1/tables/source_inventory.csv,52733,1788169323125639100
run79_august_physio_preprocessing_20260831/run_1/tables/subject_inventory.csv,802,1788169596206956400
run80_clean_physio_ab_20260831/__pycache__/experiment.cpython-311.pyc,49475,1788170817348891100
run80_clean_physio_ab_20260831/config.json,1584,1788170365644267700
run80_clean_physio_ab_20260831/experiment.py,31569,1788170808279576500
run80_clean_physio_ab_20260831/notes.txt,589,1788170365644267700
run80_clean_physio_ab_20260831/run_1/figures/Figure_1_model_comparison.png,40899,1788170706083324500
run80_clean_physio_ab_20260831/run_1/figures/Figure_2_subject_improvement.png,74084,1788170706388820400
run80_clean_physio_ab_20260831/run_1/figures/Figure_3_amplitude_relative_mae.png,95763,1788170706549225300
run80_clean_physio_ab_20260831/run_1/figures/Figure_4_old_vs_clean_event_error.png,94208,1788170706715403900
run80_clean_physio_ab_20260831/run_1/logs/formal_run.log,2402,1788170706743167900
run80_clean_physio_ab_20260831/run_1/outputs/decision.json,5944,1788170705878575200
run80_clean_physio_ab_20260831/run_1/outputs/RESULT_CN.md,2461,1788170808280574900
run80_clean_physio_ab_20260831/run_1/predictions/per_event_predictions.csv,457809,1788170705926653300
run80_clean_physio_ab_20260831/run_1/tables/aggregate_metrics.csv,559,1788170705654454100
run80_clean_physio_ab_20260831/run_1/tables/old16_physio_features.csv,82101,1788170699430763200
run80_clean_physio_ab_20260831/run_1/tables/paired_bootstrap_subject.csv,553,1788170705876482800
run80_clean_physio_ab_20260831/run_1/tables/paired_subject_improvements.csv,6877,1788170705875069600
run80_clean_physio_ab_20260831/run_1/tables/relative_mae_by_amplitude_bin.csv,581,1788170705694113200
run80_clean_physio_ab_20260831/run_1/tables/subject_folds.csv,276,1788170699450193800
run80_clean_physio_ab_20260831/run_1/tables/subject_metrics.csv,3003,1788170705656591500
run80_clean_physio_ab_20260831/run_1/tables/training_folds.csv,144,1788170705609288600
run80_clean_physio_ab_20260831/run_1/tables/vehicle_features_134.csv,736478,1788170608107186700
run81_model_representation_design_20260831/refine-logs/FINAL_PROPOSAL.md,10668,1788189070564434700
run81_model_representation_design_20260831/refine-logs/MANIFEST.md,631,1788189070568752800
run81_model_representation_design_20260831/refine-logs/REFINE_STATE.json,206,1788189070567740700
run81_model_representation_design_20260831/refine-logs/REFINEMENT_REPORT.md,3896,1788189116841207200
run81_model_representation_design_20260831/refine-logs/REVIEW_SUMMARY.md,2271,1788189116841207200
run81_model_representation_design_20260831/refine-logs/round-0-initial-proposal.md,15349,1788188321074260100
run81_model_representation_design_20260831/refine-logs/round-1-refinement.md,12165,1788188687620124500
run81_model_representation_design_20260831/refine-logs/round-1-review.md,9075,1788188571681201700
run81_model_representation_design_20260831/refine-logs/round-2-refinement.md,13982,1788188879060281800
run81_model_representation_design_20260831/refine-logs/round-2-review.md,4739,1788188838458952500
run81_model_representation_design_20260831/refine-logs/round-3-review.md,3037,1788189070565461900
run81_model_representation_design_20260831/refine-logs/score-history.md,422,1788189070566491400
run82_lgrs_sequence_model_20260831/__pycache__/data.cpython-311.pyc,25132,1788192572856591100
run82_lgrs_sequence_model_20260831/__pycache__/experiment.cpython-311.pyc,53578,1788227414230801400
run82_lgrs_sequence_model_20260831/__pycache__/model.cpython-311.pyc,23548,1788192572878289900
run82_lgrs_sequence_model_20260831/__pycache__/plot.cpython-311.pyc,9584,1788227414240144000
run82_lgrs_sequence_model_20260831/config.json,1406,1788192563119420200
run82_lgrs_sequence_model_20260831/data.py,14050,1788192250709660300
run82_lgrs_sequence_model_20260831/experiment.py,37813,1788227406322479500
run82_lgrs_sequence_model_20260831/model.py,11158,1788192385635759800
run82_lgrs_sequence_model_20260831/notes.txt,1555,1788227454128604900
run82_lgrs_sequence_model_20260831/plot.py,4895,1788227406324807900
run82_lgrs_sequence_model_20260831/run_1/cache/combined_common_sequence.npz,7867595,1788192276073573400
run82_lgrs_sequence_model_20260831/run_1/figures/Figure_1_smoke_validation_trace.png,115027,1788192212130518100
run82_lgrs_sequence_model_20260831/run_1/figures/Figure_2_parameter_matching.png,45450,1788192212357906100
run82_lgrs_sequence_model_20260831/run_1/final_info.json,3127,1788192342385356400
run82_lgrs_sequence_model_20260831/run_1/logs/formal_smoke.log,1671,1788191894531393000
run82_lgrs_sequence_model_20260831/run_1/logs/formal_smoke_balanced_folds.log,2211,1788192342397187600
run82_lgrs_sequence_model_20260831/run_1/logs/formal_smoke_clean.log,2211,1788192201201732100
run82_lgrs_sequence_model_20260831/run_1/logs/formal_smoke_retry1.log,1671,1788191925066855200
run82_lgrs_sequence_model_20260831/run_1/logs/formal_smoke_retry2.log,1592,1788191961195380900
run82_lgrs_sequence_model_20260831/run_1/logs/formal_smoke_retry3.log,2633,1788192088582313700
run82_lgrs_sequence_model_20260831/run_1/outputs/input_anchor.json,499,1788192275484235700
run82_lgrs_sequence_model_20260831/run_1/outputs/RESULT_CN.md,866,1788192342387589600
run82_lgrs_sequence_model_20260831/run_1/outputs/smoke_result.json,3127,1788192342386409600
run82_lgrs_sequence_model_20260831/run_1/tables/smoke_model_summary.csv,354,1788192342382536200
run82_lgrs_sequence_model_20260831/run_1/tables/smoke_training_trace.csv,1130,1788192342380092400
run82_lgrs_sequence_model_20260831/run_2/cache/combined_common_sequence.npz,7867595,1788192605975432000
run82_lgrs_sequence_model_20260831/run_2/figures/Figure_1_model_comparison.png,72181,1788227416138461800
run82_lgrs_sequence_model_20260831/run_2/figures/Figure_2_subject_improvement.png,79068,1788227416507979800
run82_lgrs_sequence_model_20260831/run_2/figures/Figure_3_domain_comparison.png,71022,1788227416846239600
run82_lgrs_sequence_model_20260831/run_2/figures/Figure_4_lag_perturbation.png,59949,1788227417005643400
run82_lgrs_sequence_model_20260831/run_2/final_info.json,3886,1788211142105964900
run82_lgrs_sequence_model_20260831/run_2/logs/formal_full.log,55678,1788211142109496400
run82_lgrs_sequence_model_20260831/run_2/outputs/decision.json,3886,1788211141759624000
run82_lgrs_sequence_model_20260831/run_2/outputs/input_anchor.json,499,1788192605320095200
run82_lgrs_sequence_model_20260831/run_2/outputs/RESULT_CN.md,2535,1788227437827222700
run82_lgrs_sequence_model_20260831/run_2/predictions/per_event_predictions.csv,3617193,1788211142102841900
run82_lgrs_sequence_model_20260831/run_2/tables/additional_mechanism_comparisons.csv,357,1788227364703083900
run82_lgrs_sequence_model_20260831/run_2/tables/aggregate_metrics.csv,807,1788211141476478400
run82_lgrs_sequence_model_20260831/run_2/tables/full_training_summary.csv,4772,1788211141444973900
run82_lgrs_sequence_model_20260831/run_2/tables/full_training_trace.csv,328969,1788211141442782300
run82_lgrs_sequence_model_20260831/run_2/tables/lag_perturbation.csv,4587,1788211141447980600
run82_lgrs_sequence_model_20260831/run_2/tables/metrics_by_domain.csv,1110,1788227364555462300
run82_lgrs_sequence_model_20260831/run_2/tables/paired_subject_improvements.csv,6254,1788211141763097400
run83_brake_action_baseline_20260902/experiment.py,18712,1788328823710342200
run83_brake_action_baseline_20260902/outputs/final_model.joblib,1292082,1788329023691277200
run83_brake_action_baseline_20260902/outputs/model_metadata.json,1291,1788329023694880200
run83_brake_action_baseline_20260902/outputs/summary.json,739,1788329023693454200
run83_brake_action_baseline_20260902/outputs/validation.json,170,1788329140504090400
run83_brake_action_baseline_20260902/PLAN_CN.md,1526,1788328242578893700
run83_brake_action_baseline_20260902/RESULT_CN.md,2947,1788329132037831700
run83_brake_action_baseline_20260902/tables/event_features.csv,273046,1788329019890808100
run83_brake_action_baseline_20260902/tables/fold_metrics.csv,1371,1788329023082465700
run83_brake_action_baseline_20260902/tables/oof_predictions.csv,65121,1788329023076471600
run83_brake_action_baseline_20260902/tables/ordinary_features.csv,52058,1788329019895525900
run83_brake_action_baseline_20260902/tables/ordinary_oof_predictions.csv,10058,1788329023078993600
run83_brake_action_baseline_20260902/tables/ordinary_window_metrics.csv,205,1788329023085521900
run83_brake_action_baseline_20260902/tables/overall_metrics.csv,569,1788329023080230800
run83_brake_action_baseline_20260902/tables/subject_metrics.csv,3663,1788329023083469600
run83_brake_action_baseline_20260902/tables/trigger_metrics.csv,1268,1788329023084522300
run83_brake_action_baseline_20260902/validate.py,3267,1788329132035626000
