sample_id,event_uid,subject,session_stamp,anchor_source,anchor_time_rel_s,anchor_time_abs_s,event_start_rel_s,event_end_rel_s,event_type,event_level,phase_type,road_type_anchor,curvature_anchor,trigger_type,window_config_id,causal_setting,input_start_rel_s,input_end_rel_s,label_start_rel_s,label_end_rel_s,input_abs_start_s,input_abs_end_s,label_abs_start_s,label_abs_end_s,available_modalities,sample_usable_vehicle_minimal,recommended_for_stage3_vehicle_baseline,quality_flags,leakage_flags,window_note,vehicle_input_coverage,vehicle_label_coverage,physio_input_coverage,eeg_input_coverage,vehicle_relative_path,physio_relative_path,eeg_relative_path,vehicle_sha256,physio_sha256,eeg_sha256,label_peak_delta,label_peak_abs_delta,label_peak_time_rel_s,label_peak_direction,label_tail_delta,label_reversal_count_proxy
raw_road_curvature_onset__hzh__2025_09_27_19_44_05__00004__pre1_label2_event_trigger,raw_road_curvature_onset__hzh__2025_09_27_19_44_05__00004,hzh,2025_09_27_19_44_05,raw_road_curvature_onset,454.555,1759002700.948,454.555,486.57,curve_right_or_negative,extreme,candidate,curve,-0.0061675899272137,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1759002699.948,1759002700.948,1759002700.948,1759002702.948,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_44_05_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,e10394e3761e2cca9a05293c52d258bf7aab99de30036af0cd9d5ee02b906799,5643de09b35a1def5e072737d28b6562528a5bd9e5dbb00b13a8a7a10988032f,0.2717480116520898,0.2717480116520898,1.1499999999999773,positive,0.1003564116520898,2.0
raw_road_curvature_onset__hzh__2025_09_27_19_44_05__00005__pre1_label2_event_trigger,raw_road_curvature_onset__hzh__2025_09_27_19_44_05__00005,hzh,2025_09_27_19_44_05,raw_road_curvature_onset,530.445,1759002776.8379998,530.445,538.76,curve_right_or_negative,extreme,candidate,curve,-0.2556979680492413,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1759002775.8379998,1759002776.8379998,1759002776.8379998,1759002778.8379998,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/hzh/Entity_Recording_2025_09_27_19_44_05_vehicle.csv,原始生理数据/hzh/Entity_Recording_2025_09_27_19_44_05_physio.csv,原始脑电数据/hzh/Entity_Recording_2025_09_27_19_44_05_eeg.csv,fb116d2c865919069210f7acf249cd516840389724bb34d7b882351568741bce,e10394e3761e2cca9a05293c52d258bf7aab99de30036af0cd9d5ee02b906799,5643de09b35a1def5e072737d28b6562528a5bd9e5dbb00b13a8a7a10988032f,-0.411025,0.411025,1.919999999999959,negative,-0.4054399999999999,2.0
raw_road_curvature_onset__jy__2025_09_26_17_17_11__00001__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_17_11__00001,jy,2025_09_26_17_17_11,raw_road_curvature_onset,159.705,1758907191.0259998,159.705,178.18,curve_left_or_positive,extreme,candidate,curve,0.0109030997894435,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758907190.0259998,1758907191.0259998,1758907191.0259998,1758907193.0259998,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_17_11_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,16541673f82530b7a691c6218ac92cc2a54ac2086aaf7a9cb866a01c5428573b,8666b5993d4af8f507c550e84752cbf415c01b525b5467a69bd6c2ccf364bfad,-1.035852,1.035852,1.759999999999991,negative,-1.003042,1.0
raw_road_curvature_onset__jy__2025_09_26_17_17_11__00002__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_17_11__00002,jy,2025_09_26_17_17_11,raw_road_curvature_onset,361.04,1758907392.3609998,361.04,376.35,curve_right_or_negative,extreme,candidate,curve,-0.0081656799842449,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758907391.3609998,1758907392.3609998,1758907392.3609998,1758907394.3609998,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_17_11_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,16541673f82530b7a691c6218ac92cc2a54ac2086aaf7a9cb866a01c5428573b,8666b5993d4af8f507c550e84752cbf415c01b525b5467a69bd6c2ccf364bfad,0.1682499960024772,0.1682499960024772,2.0,positive,0.1682499960024772,2.0
raw_road_curvature_onset__jy__2025_09_26_17_17_11__00003__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_17_11__00003,jy,2025_09_26_17_17_11,raw_road_curvature_onset,380.335,1758907411.656,380.335,382.2,curve_left_or_positive,weak,candidate,curve,0.001080969993038,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758907410.656,1758907411.656,1758907411.656,1758907413.656,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_17_11_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,16541673f82530b7a691c6218ac92cc2a54ac2086aaf7a9cb866a01c5428573b,8666b5993d4af8f507c550e84752cbf415c01b525b5467a69bd6c2ccf364bfad,0.2015849307538611,0.2015849307538611,1.785000000000025,positive,0.1928589307538611,3.0
raw_road_curvature_onset__jy__2025_09_26_17_17_11__00004__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_17_11__00004,jy,2025_09_26_17_17_11,raw_road_curvature_onset,541.765,1758907573.086,541.765,569.83,curve_right_or_negative,extreme,candidate,curve,-0.0061671198746841,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758907572.086,1758907573.086,1758907573.086,1758907575.086,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_17_11_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,16541673f82530b7a691c6218ac92cc2a54ac2086aaf7a9cb866a01c5428573b,8666b5993d4af8f507c550e84752cbf415c01b525b5467a69bd6c2ccf364bfad,0.0792381276893238,0.0792381276893238,2.0,positive,0.0792381276893238,0.0
raw_road_curvature_onset__jy__2025_09_26_17_17_11__00005__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_17_11__00005,jy,2025_09_26_17_17_11,raw_road_curvature_onset,617.165,1758907648.4859998,617.165,624.34,curve_right_or_negative,extreme,candidate,curve,-0.2577184192639879,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758907647.4859998,1758907648.4859998,1758907648.4859998,1758907650.4859998,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_17_11_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_17_11_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_17_11_eeg.csv,b34a48da97fd55e0916d9a604e9f6b1021ef6fbe2809dea1ea9e93abe1c65941,16541673f82530b7a691c6218ac92cc2a54ac2086aaf7a9cb866a01c5428573b,8666b5993d4af8f507c550e84752cbf415c01b525b5467a69bd6c2ccf364bfad,-0.3371969999999999,0.3371969999999999,0.9350000000000592,negative,0.073304,1.0
raw_road_curvature_onset__jy__2025_09_26_17_29_44__00001__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00001,jy,2025_09_26_17_29_44,raw_road_curvature_onset,134.66,1758907919.345,134.66,192.66,curve_left_or_positive,extreme,candidate,curve,0.0108981603336035,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758907918.345,1758907919.345,1758907919.345,1758907921.345,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_29_44_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_29_44_eeg.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,2af26fe666fa24ed9b39d974f14b7081ffd87f5fae26e49feb33ceba8ef023aa,555ac0fd1c5093667b682b5c3ae5fe9913a6288d09661b893c5c0e0c7a8855d3,-0.8014600000000001,0.8014600000000001,1.5550000000000068,negative,-0.6340803536143569,2.0
raw_road_curvature_onset__jy__2025_09_26_17_29_44__00002__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00002,jy,2025_09_26_17_29_44,raw_road_curvature_onset,332.5,1758908117.185,332.5,350.045,curve_right_or_negative,extreme,candidate,curve,-0.0080608699897005,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758908116.185,1758908117.185,1758908117.185,1758908119.185,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_29_44_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_29_44_eeg.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,2af26fe666fa24ed9b39d974f14b7081ffd87f5fae26e49feb33ceba8ef023aa,555ac0fd1c5093667b682b5c3ae5fe9913a6288d09661b893c5c0e0c7a8855d3,0.448375,0.448375,1.134999999999991,positive,0.445932,1.0
raw_road_curvature_onset__jy__2025_09_26_17_29_44__00003__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00003,jy,2025_09_26_17_29_44,raw_road_curvature_onset,355.14,1758908139.825,355.14,357.33,curve_left_or_positive,weak,candidate,curve,0.0010841599926565,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758908138.825,1758908139.825,1758908139.825,1758908141.825,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_29_44_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_29_44_eeg.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,2af26fe666fa24ed9b39d974f14b7081ffd87f5fae26e49feb33ceba8ef023aa,555ac0fd1c5093667b682b5c3ae5fe9913a6288d09661b893c5c0e0c7a8855d3,-0.0952949999999999,0.0952949999999999,1.045000000000016,negative,-0.020246,1.0
raw_road_curvature_onset__jy__2025_09_26_17_29_44__00004__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00004,jy,2025_09_26_17_29_44,raw_road_curvature_onset,535.11,1758908319.7949998,535.11,563.915,curve_right_or_negative,extreme,candidate,curve,-0.006163140014114,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758908318.7949998,1758908319.7949998,1758908319.7949998,1758908321.7949998,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_29_44_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_29_44_eeg.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,2af26fe666fa24ed9b39d974f14b7081ffd87f5fae26e49feb33ceba8ef023aa,555ac0fd1c5093667b682b5c3ae5fe9913a6288d09661b893c5c0e0c7a8855d3,0.485725,0.485725,0.8250000000000455,positive,0.2204348,1.0
raw_road_curvature_onset__jy__2025_09_26_17_29_44__00005__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_29_44__00005,jy,2025_09_26_17_29_44,raw_road_curvature_onset,610.785,1758908395.47,610.785,623.4350000000001,curve_left_or_positive,extreme,candidate,curve,0.0189861717085629,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758908394.47,1758908395.47,1758908395.47,1758908397.47,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_29_44_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_29_44_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_29_44_eeg.csv,35d4c3cb2d1a37f82def814bfd3531823ab7a7d6025dc3a1b44643f25e66376a,2af26fe666fa24ed9b39d974f14b7081ffd87f5fae26e49feb33ceba8ef023aa,555ac0fd1c5093667b682b5c3ae5fe9913a6288d09661b893c5c0e0c7a8855d3,0.333532516110974,0.333532516110974,1.490000000000009,positive,0.305781952056057,6.0
raw_road_curvature_onset__jy__2025_09_26_17_40_51__00001__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_40_51__00001,jy,2025_09_26_17_40_51,raw_road_curvature_onset,140.08,1758908591.932,140.08,158.625,curve_left_or_positive,extreme,candidate,curve,0.0109042998184245,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758908590.932,1758908591.932,1758908591.932,1758908593.932,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_40_51_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_40_51_eeg.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,47e4363d21e7e363b73a86f6e15fafc5b5cababb982bcaa974bf0b1279b7f2d4,8108f772ca964b89c680a9d94c21082ea1a2e69ddf515173cd9d6b3c523d599f,2.46685,2.46685,2.0,positive,2.46685,1.0
raw_road_curvature_onset__jy__2025_09_26_17_40_51__00002__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_40_51__00002,jy,2025_09_26_17_40_51,raw_road_curvature_onset,277.835,1758908729.687,277.835,290.295,curve_right_or_negative,extreme,candidate,curve,-0.0080609521390503,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758908728.687,1758908729.687,1758908729.687,1758908731.687,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_40_51_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_40_51_eeg.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,47e4363d21e7e363b73a86f6e15fafc5b5cababb982bcaa974bf0b1279b7f2d4,8108f772ca964b89c680a9d94c21082ea1a2e69ddf515173cd9d6b3c523d599f,0.6471678,0.6471678,1.5400000000000205,positive,0.6401867826892906,2.0
raw_road_curvature_onset__jy__2025_09_26_17_40_51__00003__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_40_51__00003,jy,2025_09_26_17_40_51,raw_road_curvature_onset,294.345,1758908746.197,294.345,296.24,curve_left_or_positive,weak,candidate,curve,0.0010812399986457,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758908745.197,1758908746.197,1758908746.197,1758908748.197,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_40_51_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_40_51_eeg.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,47e4363d21e7e363b73a86f6e15fafc5b5cababb982bcaa974bf0b1279b7f2d4,8108f772ca964b89c680a9d94c21082ea1a2e69ddf515173cd9d6b3c523d599f,-0.089361,0.089361,1.0699999999999932,negative,-0.071209,0.0
raw_road_curvature_onset__jy__2025_09_26_17_40_51__00004__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_40_51__00004,jy,2025_09_26_17_40_51,raw_road_curvature_onset,444.46,1758908896.312,444.46,475.87,curve_right_or_negative,extreme,candidate,curve,-0.0061659866839444,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758908895.312,1758908896.312,1758908896.312,1758908898.312,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_40_51_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_40_51_eeg.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,47e4363d21e7e363b73a86f6e15fafc5b5cababb982bcaa974bf0b1279b7f2d4,8108f772ca964b89c680a9d94c21082ea1a2e69ddf515173cd9d6b3c523d599f,0.306131,0.306131,2.0,positive,0.306131,0.0
raw_road_curvature_onset__jy__2025_09_26_17_40_51__00005__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_40_51__00005,jy,2025_09_26_17_40_51,raw_road_curvature_onset,528.4,1758908980.252,528.4,539.365,curve_right_or_negative,extreme,candidate,curve,-0.350566325407888,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758908979.252,1758908980.252,1758908980.252,1758908982.252,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_40_51_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_40_51_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_40_51_eeg.csv,8cdc2a8316610e6519cb65c8da03ebe31072d5934d25309b863c566da5e2c4eb,47e4363d21e7e363b73a86f6e15fafc5b5cababb982bcaa974bf0b1279b7f2d4,8108f772ca964b89c680a9d94c21082ea1a2e69ddf515173cd9d6b3c523d599f,-0.9035574,0.9035574,0.8400000000000318,negative,0.1343908762922649,2.0
raw_road_curvature_onset__jy__2025_09_26_17_51_46__00001__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_51_46__00001,jy,2025_09_26_17_51_46,raw_road_curvature_onset,129.425,1758909235.8779998,129.425,145.0,curve_left_or_positive,extreme,candidate,curve,0.0109046840130101,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758909234.8779998,1758909235.8779998,1758909235.8779998,1758909237.8779998,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_51_46_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_51_46_eeg.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,b585d96179a83e8b707657602288cde111dd7d380b809d790503c75645c20196,598992fe0fdc7b86c71beaf69ba644d9bb64cb797b0873d6298f18c6253f5905,-0.6381009185580229,0.6381009185580229,1.6899999999999975,negative,-0.5822510051496634,3.0
raw_road_curvature_onset__jy__2025_09_26_17_51_46__00002__pre1_label2_event_trigger,raw_road_curvature_onset__jy__2025_09_26_17_51_46__00002,jy,2025_09_26_17_51_46,raw_road_curvature_onset,256.95,1758909363.403,256.95,276.52,curve_right_or_negative,extreme,candidate,curve,-0.0080615299511753,raw_curvature_threshold,pre1_label2_event_trigger,event_trigger_predict_full_future,-1.0,0.0,0.0,2.0,1758909362.403,1758909363.403,1758909363.403,1758909365.403,"vehicle,physio,eeg",True,True,eeg_low_valid;physio_low_valid;physio_zero_dt;vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"1s event-pre input, 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/jy/Entity_Recording_2025_09_26_17_51_46_vehicle.csv,原始生理数据/jy/Entity_Recording_2025_09_26_17_51_46_physio.csv,原始脑电数据/jy/Entity_Recording_2025_09_26_17_51_46_eeg.csv,9be6b671a8518dcfd7d9faf6184dda1816dfdf52303d86a8f8d0c0f92123e130,b585d96179a83e8b707657602288cde111dd7d380b809d790503c75645c20196,598992fe0fdc7b86c71beaf69ba644d9bb64cb797b0873d6298f18c6253f5905,0.7724828,0.7724828,1.910000000000025,positive,0.7709118,0.0
