array_row,sample_id,event_uid,subject,session_stamp,anchor_time_rel_s,anchor_time_abs_s,window_config_id,vehicle_raw_relative_path,vehicle_raw_sha256,input_valid_ratio,label_valid_ratio,anchor_steer
311,raw_road_curvature_onset__zx__2025_09_27_16_46_13__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_16_46_13__00004,zx,2025_09_27_16_46_13,626.92,1758992200.7840002,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,1.0,1.0,-0.11658799648284912
312,raw_road_curvature_onset__zx__2025_09_27_16_46_13__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_16_46_13__00005,zx,2025_09_27_16_46_13,692.32,1758992266.184,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_16_46_13_vehicle.csv,e5bc2db169a17bca0fa27ce530d67cddcb1e0c54fd5b61aa01f23ab636a868aa,1.0,1.0,-0.31782400608062744
313,raw_road_curvature_onset__zx__2025_09_27_17_14_07__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_14_07__00001,zx,2025_09_27_17_14_07,173.09,1758993421.027,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,1.0,1.0,-1.3922500610351562
314,raw_road_curvature_onset__zx__2025_09_27_17_14_07__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_14_07__00002,zx,2025_09_27_17_14_07,349.355,1758993597.292,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,1.0,1.0,-0.12252199649810791
315,raw_road_curvature_onset__zx__2025_09_27_17_14_07__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_14_07__00003,zx,2025_09_27_17_14_07,370.12,1758993618.057,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,1.0,1.0,-0.48485198616981506
316,raw_road_curvature_onset__zx__2025_09_27_17_14_07__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_14_07__00004,zx,2025_09_27_17_14_07,542.61,1758993790.547,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,1.0,1.0,-0.16318799555301666
317,raw_road_curvature_onset__zx__2025_09_27_17_25_16__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_25_16__00001,zx,2025_09_27_17_25_16,124.155,1758994041.281,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_25_16_vehicle.csv,bacd96729f7174f298675a452c748e13f9ccb16c6d8171149f7213f1aaba3d58,1.0,1.0,-0.7735300064086914
318,raw_road_curvature_onset__zx__2025_09_27_17_29_08__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_29_08__00001,zx,2025_09_27_17_29_08,146.975,1758994295.502,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,1.0,1.0,-0.04799659922719002
319,raw_road_curvature_onset__zx__2025_09_27_17_29_08__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_29_08__00002,zx,2025_09_27_17_29_08,166.375,1758994314.902,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,1.0,1.0,0.10803599655628204
320,raw_road_curvature_onset__zx__2025_09_27_17_29_08__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_29_08__00003,zx,2025_09_27_17_29_08,333.34000000000003,1758994481.867,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,1.0,1.0,-0.10157810896635056
321,raw_road_curvature_onset__zx__2025_09_27_17_29_08__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_29_08__00004,zx,2025_09_27_17_29_08,401.29,1758994549.817,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,1.0,1.0,-0.28501200675964355
322,raw_road_curvature_onset__zx__2025_09_27_17_45_11__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_45_11__00001,zx,2025_09_27_17_45_11,135.845,1758995247.38,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,1.0,1.0,-0.7752749919891357
323,raw_road_curvature_onset__zx__2025_09_27_17_45_11__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_45_11__00002,zx,2025_09_27_17_45_11,300.96,1758995412.495,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,1.0,1.0,-0.16685299575328827
324,raw_road_curvature_onset__zx__2025_09_27_17_45_11__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_45_11__00003,zx,2025_09_27_17_45_11,322.865,1758995434.4,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,1.0,1.0,-1.047719955444336
325,raw_road_curvature_onset__zx__2025_09_27_17_45_11__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_45_11__00004,zx,2025_09_27_17_45_11,518.735,1758995630.27,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,1.0,1.0,0.6773622035980225
326,raw_road_curvature_onset__zx__2025_09_27_17_45_11__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_45_11__00005,zx,2025_09_27_17_45_11,588.495,1758995700.03,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,1.0,1.0,-0.2579599916934967
327,raw_road_curvature_onset__zx__2025_09_27_17_56_42__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_17_56_42__00001,zx,2025_09_27_17_56_42,149.875,1758995952.316,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_17_56_42_vehicle.csv,c0076afb0599e6567f51f2b84dab503e942aa8c2c3e731f4f418c9da3ac42305,1.0,1.0,-1.080180048942566
328,raw_road_curvature_onset__zx__2025_09_27_18_00_08__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_00_08__00001,zx,2025_09_27_18_00_08,120.59,1758996129.065,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,1.0,1.0,-0.08447390049695969
329,raw_road_curvature_onset__zx__2025_09_27_18_00_08__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_00_08__00002,zx,2025_09_27_18_00_08,139.25,1758996147.725,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,1.0,1.0,-0.20193499326705933
330,raw_road_curvature_onset__zx__2025_09_27_18_00_08__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_00_08__00003,zx,2025_09_27_18_00_08,289.78000000000003,1758996298.255,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,1.0,1.0,-0.14398999512195587
331,raw_road_curvature_onset__zx__2025_09_27_18_00_08__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_00_08__00004,zx,2025_09_27_18_00_08,358.94,1758996367.4150002,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_00_08_vehicle.csv,4b016c5d42daab4b261b47445577a3dd05e1d1f31bfe45391999b0a9d97ba220,1.0,1.0,0.04974198713898659
332,raw_road_curvature_onset__zx__2025_09_27_18_07_01__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_07_01__00001,zx,2025_09_27_18_07_01,194.515,1758996616.6570003,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,1.0,1.0,-0.7976148724555969
333,raw_road_curvature_onset__zx__2025_09_27_18_07_01__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_07_01__00002,zx,2025_09_27_18_07_01,321.475,1758996743.617,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,1.0,1.0,-0.09616757929325104
334,raw_road_curvature_onset__zx__2025_09_27_18_07_01__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_07_01__00003,zx,2025_09_27_18_07_01,342.205,1758996764.347,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,1.0,1.0,-0.4146899878978729
335,raw_road_curvature_onset__zx__2025_09_27_18_07_01__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_07_01__00004,zx,2025_09_27_18_07_01,521.975,1758996944.117,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,1.0,1.0,-0.4206239879131317
336,raw_road_curvature_onset__zx__2025_09_27_18_07_01__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_07_01__00005,zx,2025_09_27_18_07_01,585.08,1758997007.222,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_07_01_vehicle.csv,bd953ba3c907f1a48467b3a54e1d55c2aeb2de6a4b8dd2e9724ce6e6f57a50ba,1.0,1.0,-0.4099780023097992
337,raw_road_curvature_onset__zx__2025_09_27_18_17_48__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_17_48__00001,zx,2025_09_27_18_17_48,146.135,1758997214.979,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,1.0,1.0,-0.8686500191688538
338,raw_road_curvature_onset__zx__2025_09_27_18_17_48__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_17_48__00002,zx,2025_09_27_18_17_48,278.15000000000003,1758997346.9940002,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,1.0,1.0,-0.06387899816036224
339,raw_road_curvature_onset__zx__2025_09_27_18_17_48__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_17_48__00003,zx,2025_09_27_18_17_48,298.41,1758997367.2540002,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,1.0,1.0,-0.4146899878978729
340,raw_road_curvature_onset__zx__2025_09_27_18_17_48__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_17_48__00004,zx,2025_09_27_18_17_48,468.97,1758997537.814,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,1.0,1.0,0.09215330332517624
341,raw_road_curvature_onset__zx__2025_09_27_18_17_48__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zx__2025_09_27_18_17_48__00005,zx,2025_09_27_18_17_48,554.335,1758997623.179,pre3_label3_response_coverage,原始车辆数据/zx/Entity_Recording_2025_09_27_18_17_48_vehicle.csv,6c0faf9586a1f6031a4d3de61f439c468f44357b92563574c27ba91eefe0d4db,1.0,1.0,-0.22828900814056396
342,raw_road_curvature_onset__zxy__2025_09_28_15_57_38__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_15_57_38__00001,zxy,2025_09_28_15_57_38,182.535,1759075240.91,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_15_57_38_vehicle.csv,80eb7053df063e30530f628206f5f3009a0b3afa95813ecd5ac7a1076eeeb087,1.0,1.0,-0.7719590067863464
343,raw_road_curvature_onset__zxy__2025_09_28_16_01_55__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_01_55__00001,zxy,2025_09_28_16_01_55,131.485,1759075447.2899995,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,1.0,1.0,-0.08220499753952026
344,raw_road_curvature_onset__zxy__2025_09_28_16_01_55__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_01_55__00002,zxy,2025_09_28_16_01_55,152.23,1759075468.0349998,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,1.0,1.0,0.09634219855070114
345,raw_road_curvature_onset__zxy__2025_09_28_16_01_55__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_01_55__00003,zxy,2025_09_28_16_01_55,410.36,1759075726.1649995,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_01_55_vehicle.csv,ebb320aaedfb106290698cbbf4ebe73121335400df6df8ea0fcdefbc48c02401,1.0,1.0,0.21188299357891083
346,raw_road_curvature_onset__zxy__2025_09_28_16_12_11__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_12_11__00001,zxy,2025_09_28_16_12_11,138.585,1759076070.8200002,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,e94c334f2d43dd01f3d71c5fe9e5bd51e8ccef7ce6ef34aab05eda39039b1386,1.0,1.0,-1.0487704277038574
347,raw_road_curvature_onset__zxy__2025_09_28_16_12_11__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_12_11__00002,zxy,2025_09_28_16_12_11,285.315,1759076217.5500002,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,e94c334f2d43dd01f3d71c5fe9e5bd51e8ccef7ce6ef34aab05eda39039b1386,1.0,1.0,0.05567598342895508
348,raw_road_curvature_onset__zxy__2025_09_28_16_12_11__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_12_11__00003,zxy,2025_09_28_16_12_11,304.57,1759076236.805,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,e94c334f2d43dd01f3d71c5fe9e5bd51e8ccef7ce6ef34aab05eda39039b1386,1.0,1.0,-0.40910500288009644
349,raw_road_curvature_onset__zxy__2025_09_28_16_12_11__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_12_11__00004,zxy,2025_09_28_16_12_11,501.135,1759076433.37,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_12_11_vehicle.csv,e94c334f2d43dd01f3d71c5fe9e5bd51e8ccef7ce6ef34aab05eda39039b1386,1.0,1.0,-0.19669899344444275
350,raw_road_curvature_onset__zxy__2025_09_28_16_25_51__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_25_51__00001,zxy,2025_09_28_16_25_51,122.27,1759076874.081,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,89e8d3bf8d75c2dbe0365e2bed5f4f45e68b07ee8def7abdad274519e872f11a,1.0,1.0,-1.2398799657821655
351,raw_road_curvature_onset__zxy__2025_09_28_16_25_51__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_25_51__00002,zxy,2025_09_28_16_25_51,255.29,1759077007.101,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,89e8d3bf8d75c2dbe0365e2bed5f4f45e68b07ee8def7abdad274519e872f11a,1.0,1.0,-0.0757473036646843
352,raw_road_curvature_onset__zxy__2025_09_28_16_25_51__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_25_51__00003,zxy,2025_09_28_16_25_51,277.645,1759077029.456,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,89e8d3bf8d75c2dbe0365e2bed5f4f45e68b07ee8def7abdad274519e872f11a,1.0,1.0,-0.14364099502563477
353,raw_road_curvature_onset__zxy__2025_09_28_16_25_51__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_25_51__00004,zxy,2025_09_28_16_25_51,449.795,1759077201.6060002,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,89e8d3bf8d75c2dbe0365e2bed5f4f45e68b07ee8def7abdad274519e872f11a,1.0,1.0,-0.09546949714422226
354,raw_road_curvature_onset__zxy__2025_09_28_16_25_51__00005__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_25_51__00005,zxy,2025_09_28_16_25_51,528.1800000000001,1759077279.9910002,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_25_51_vehicle.csv,89e8d3bf8d75c2dbe0365e2bed5f4f45e68b07ee8def7abdad274519e872f11a,1.0,1.0,-0.7934269905090332
355,raw_road_curvature_onset__zxy__2025_09_28_16_35_30__00001__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_35_30__00001,zxy,2025_09_28_16_35_30,144.5,1759077475.086,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,fbadaf81b7484d5836511d5b3b2e8e723d4636d2393d37441b44e5c477f8c1b6,1.0,1.0,-0.8972740173339844
356,raw_road_curvature_onset__zxy__2025_09_28_16_35_30__00002__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_35_30__00002,zxy,2025_09_28_16_35_30,381.285,1759077711.871,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,fbadaf81b7484d5836511d5b3b2e8e723d4636d2393d37441b44e5c477f8c1b6,1.0,1.0,0.24783681333065033
357,raw_road_curvature_onset__zxy__2025_09_28_16_35_30__00003__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_35_30__00003,zxy,2025_09_28_16_35_30,516.535,1759077847.121,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,fbadaf81b7484d5836511d5b3b2e8e723d4636d2393d37441b44e5c477f8c1b6,1.0,1.0,-0.08971014618873596
358,raw_road_curvature_onset__zxy__2025_09_28_16_35_30__00004__pre3_label3_response_coverage,raw_road_curvature_onset__zxy__2025_09_28_16_35_30__00004,zxy,2025_09_28_16_35_30,691.315,1759078021.901,pre3_label3_response_coverage,原始车辆数据/zxy/Entity_Recording_2025_09_28_16_35_30_vehicle.csv,fbadaf81b7484d5836511d5b3b2e8e723d4636d2393d37441b44e5c477f8c1b6,1.0,1.0,-0.39723700284957886
